,BCT_CODBUR,CTR_MATFIS,CTR_CATEGO_X,FJU_CODFJU,CTR_CESSAT,ACT_CODACT,CTR_RATISS,EXE_EXERCI
660,410,12745,0,22,0,6401,0,2014
661,51,1622,0,21,0,5314,0,2016
662,181,2381,1,99,0,5333,0,2017
663,700,8341,0,21,0,4999,0,2013
664,21,11186,0,22,0,5506,0,2015
665,112,12459,1,99,0,2603,0,2013
666,195,8977,0,23,0,4101,0,2013
667,500,4103,0,21,0,5808,0,2015
668,156,3038,2,99,0,6205,0,2013
669,44,15033,2,99,0,6287,0,2016
670,700,13643,0,21,0,3912,0,2015
671,700,11132,0,21,0,3501,0,2015
672,35,3730,0,22,0,3910,0,2014
673,62,5476,0,22,0,5102,2,2014
674,414,59,1,99,1,2602,0,2014
675,34,6531,1,99,0,4804,0,2014
676,172,12804,0,22,0,4203,0,2014
677,43,11738,2,99,0,6101,0,2013
678,246,8356,2,99,0,6312,0,2013
679,193,12775,1,99,0,4403,0,2014
680,404,12909,0,21,0,6209,0,2014
681,172,11936,2,99,0,6270,0,2014
682,153,6274,1,99,0,4221,0,2014
683,92,12269,2,99,0,6102,0,2015
684,136,14104,1,99,0,4204,0,2013
685,407,14412,0,22,0,4216,0,2013
686,151,486,0,22,0,4101,0,2013
687,62,10798,0,22,0,4229,2,2015
688,114,9123,0,22,0,5205,0,2015
689,248,11501,0,22,0,5911,0,2014
690,700,4559,0,22,0,3207,0,2013
691,232,3109,1,99,0,2203,0,2015
692,16,4964,0,22,0,5804,0,2015
693,151,12153,1,99,0,2601,0,2014
694,242,4131,0,22,0,3601,0,2014
695,198,12644,1,99,0,4703,0,2013
696,238,11906,0,22,0,4101,0,2015
697,247,10526,0,22,0,3912,0,2016
698,248,11803,0,22,0,4414,0,2015
699,244,9263,1,99,0,4417,0,2016
700,102,10657,1,99,0,3101,0,2013
701,249,8035,0,22,0,5207,0,2014
702,65,8903,0,22,0,4221,0,2014
703,21,7187,0,22,0,5907,0,2013
704,45,12286,1,99,0,4101,0,2015
705,75,4857,1,99,0,4204,0,2016
706,44,4759,2,99,0,6306,0,2013
707,152,8236,1,99,1,4405,0,2015
708,137,6209,1,99,0,4221,0,2013
709,153,7453,0,22,0,5553,0,2015
710,33,1338,2,99,0,6260,0,2014
711,242,6586,0,23,0,5651,0,2013
712,252,14004,0,21,0,6212,0,2013
713,65,3663,2,99,0,6104,0,2013
714,700,10308,0,21,0,4405,0,2013
715,68,13057,0,23,0,6211,0,2016
716,92,3413,2,99,0,6275,0,2013
717,172,10932,0,22,0,4755,0,2016
718,182,9437,1,99,0,3902,0,2016
719,700,9754,0,21,0,4101,0,2014
720,21,5820,2,99,0,6271,0,2013
721,161,9088,1,99,0,4221,0,2014
722,173,7534,2,99,0,6109,0,2015
723,153,12893,0,23,0,6105,0,2014
724,234,11869,1,99,0,4204,0,2013
725,410,5035,0,22,0,3301,0,2013
726,137,10548,2,99,0,6279,0,2016
727,291,1241,0,22,0,5701,0,2015
728,156,1329,0,22,0,4413,0,2014
729,500,3963,0,21,0,5753,0,2014
730,217,1218,2,99,0,6307,0,2013
731,403,1109,2,99,0,6306,0,2015
732,247,1627,0,21,0,5651,0,2016
733,500,613,0,22,0,3405,0,2015
734,407,9743,0,23,0,4409,0,2015
735,156,1064,2,99,0,6260,0,2013
736,45,13008,0,22,0,5313,0,2017
737,153,5421,0,21,0,5202,0,2013
738,198,10298,0,22,0,5505,0,2015
739,69,13649,2,99,0,6301,0,2016
740,181,3341,1,99,0,2504,0,2013
741,46,187,2,99,0,6275,0,2013
742,92,12037,1,99,0,4207,0,2013
743,222,11133,1,99,0,5714,0,2016
744,124,5566,1,99,0,4117,0,2015
745,700,10633,0,21,0,4221,0,2013
746,252,15449,0,22,0,5808,0,2018
747,248,14520,0,22,0,3502,0,2013
748,211,11084,0,22,0,5714,0,2013
749,34,7609,1,99,0,4117,0,2018
750,193,8961,0,22,0,6408,0,2013
751,256,366,1,99,1,4550,0,2014
752,113,6337,1,99,0,4221,0,2014
753,193,12803,0,21,1,4213,0,2015
754,61,15376,0,23,0,4221,0,2017
755,500,8534,0,21,0,5208,0,2014
756,247,4017,0,21,0,5501,0,2013
757,69,15407,0,23,0,4204,0,2015
758,15,1720,0,22,0,3502,0,2014
759,252,10054,0,22,0,4405,0,2013
760,238,13587,0,22,1,5651,0,2013
761,700,12100,0,21,0,4999,0,2013
762,241,14826,0,22,0,3910,0,2014
763,181,14746,1,99,0,4221,0,2016
764,113,11259,0,20,0,6101,0,2016
765,172,13095,0,22,1,4204,0,2013
766,248,1652,0,22,0,3910,0,2015
767,232,8308,1,99,0,5404,0,2013
768,91,12511,2,99,0,6271,0,2013
769,409,14602,1,99,0,5407,0,2013
770,151,4363,2,99,0,6211,0,2014
771,301,13037,2,99,0,6214,0,2016
772,101,8438,1,99,0,4755,0,2013
773,193,10239,1,99,0,2205,0,2013
774,500,10059,0,21,0,4753,0,2016
775,154,7164,2,99,0,6303,0,2013
776,49,10217,0,22,0,6309,0,2015
777,700,11215,0,22,0,4999,0,2015
778,102,11069,1,99,0,4308,0,2013
779,241,13453,2,99,0,6105,0,2014
780,172,4184,0,21,0,4601,0,2014
781,16,4304,2,99,0,6306,0,2015
782,45,2399,0,22,0,3501,0,2014
783,111,7580,1,99,0,5714,0,2017
784,211,9459,0,20,0,5614,0,2013
785,46,3330,0,23,0,4304,0,2015
786,197,14753,1,99,0,2303,0,2014
787,412,6048,0,21,0,4404,0,2013
788,500,4157,0,22,0,3601,0,2014
789,43,14663,0,22,0,4813,0,2015
790,182,7161,2,99,0,6307,0,2014
791,61,11647,1,99,1,2999,0,2014
792,101,8939,1,99,0,4221,0,2016
793,232,2250,1,99,0,2203,0,2015
794,197,12069,2,99,0,6275,0,2013
795,156,15086,0,22,0,4608,0,2018
796,193,14980,2,99,0,6284,0,2014
797,122,14283,2,99,0,6306,0,2016
798,33,8050,1,99,0,2404,0,2016
799,92,7883,1,99,0,4706,0,2014
800,407,5843,0,22,0,3303,0,2013
801,61,7597,2,99,0,6305,0,2016
802,81,12192,0,21,0,5553,0,2015
803,412,13999,0,22,0,6310,0,2014
804,401,15356,2,99,0,6306,0,2013
805,201,4059,2,99,0,6287,0,2015
806,237,12125,0,22,0,2701,0,2015
807,116,15189,1,99,0,4204,0,2015
808,253,6154,2,99,0,6271,0,2013
809,52,12308,1,99,0,4605,0,2013
810,34,7104,2,99,0,6270,0,2016
811,193,13151,2,99,0,6283,0,2018
812,408,6856,0,22,0,5714,0,2013
813,69,13043,0,22,0,3503,0,2013
814,113,4532,1,99,0,4205,0,2013
815,68,7387,0,22,0,3211,0,2017
816,246,12987,2,99,0,6302,0,2014
817,408,1852,0,22,0,5999,0,2016
818,44,1076,0,22,0,4205,0,2013
819,13,8996,0,13,0,4613,0,2014
820,601,9718,0,21,0,4405,0,2013
821,244,7352,0,22,0,4215,0,2014
822,101,13778,1,99,0,2602,0,2014
823,221,176,1,99,0,4101,0,2014
824,173,7534,2,99,0,6109,0,2017
825,47,1597,2,99,0,6401,0,2014
826,151,7442,1,99,0,5309,0,2016
827,303,6801,1,99,0,4202,0,2016
828,136,7288,1,99,0,4204,0,2015
829,156,13359,2,99,0,6275,0,2014
830,222,6033,0,22,0,4221,0,2014
831,141,11123,2,99,0,6101,0,2016
832,72,6176,1,99,0,2602,0,2013
833,182,11337,1,99,0,4203,0,2014
834,500,1185,0,22,0,3201,0,2014
835,257,4744,2,99,0,6102,0,2015
836,74,8305,0,22,0,4221,0,2013
837,232,6062,1,99,0,2203,0,2015
838,404,1879,0,23,0,6105,0,2014
839,500,4264,0,22,0,3701,0,2016
840,122,14708,0,21,0,5314,0,2015
841,62,9305,0,22,0,5102,0,2014
842,252,11998,0,21,0,4405,0,2013
843,253,10482,0,22,0,4101,0,2016
844,256,5577,2,99,1,6109,0,2016
845,245,1635,0,22,0,5401,0,2016
846,105,985,0,22,0,5102,0,2013
847,252,3670,0,22,0,4215,0,2013
848,700,914,0,22,0,4221,0,2014
849,156,8255,2,99,0,6279,0,2013
850,249,2701,0,22,0,3601,0,2014
851,137,9042,0,22,0,6401,0,2016
852,21,5046,2,99,0,6274,0,2018
853,85,13259,0,22,0,2501,0,2013
854,406,5748,1,99,0,4102,0,2014
855,241,12919,0,22,0,2201,0,2013
856,161,14594,1,99,0,3101,0,2014
857,237,6895,0,22,1,5401,0,2013
858,64,4521,2,99,0,6102,0,2014
859,233,3431,0,22,0,4221,0,2014
860,44,13159,0,22,0,4107,0,2013
861,153,6250,1,99,0,4221,0,2015
862,65,5122,0,22,0,5703,0,2015
863,65,15240,2,99,1,6206,0,2014
864,233,7991,1,99,0,4101,0,2014
865,63,3876,2,99,1,6312,0,2013
866,223,1318,1,99,0,3602,0,2015
867,500,12336,0,22,0,5303,0,2014
868,137,12595,2,99,0,6102,0,2013
869,85,3460,0,22,0,6401,0,2013
870,234,11870,2,99,1,6306,0,2013
871,500,1446,0,22,0,3910,0,2016
872,408,12510,0,22,0,4204,0,2013
873,195,11763,0,22,0,5651,0,2017
874,232,11875,1,99,0,5404,0,2013
875,154,6311,0,22,0,6416,0,2017
876,113,9576,1,99,0,4401,0,2015
877,246,4170,0,22,0,4214,0,2013
878,61,1501,0,22,0,4414,0,2013
879,406,5500,0,22,0,5501,0,2013
880,181,8442,0,23,0,4221,0,2013
881,195,8458,0,22,0,5811,0,2014
882,74,8198,1,99,0,4204,0,2016
883,404,10837,3,90,0,8932,0,2014
884,402,704,0,22,0,6105,0,2014
885,211,731,1,99,0,2205,0,2014
886,404,3639,0,22,0,4218,2,2013
887,500,4788,0,21,0,4753,0,2018
888,500,10742,0,22,0,3910,0,2015
889,197,11736,2,99,0,6270,0,2013
890,122,14331,2,99,0,6272,0,2015
891,500,9825,0,21,0,4204,0,2015
892,93,10363,1,99,1,2608,0,2017
893,193,8215,2,99,0,6215,0,2013
894,221,1123,1,99,0,4204,0,2014
895,172,9976,2,99,0,6270,0,2016
896,247,5047,0,22,0,6310,0,2015
897,62,12417,0,22,0,3998,0,2014
898,68,5496,0,22,0,4221,2,2018
899,500,7911,0,21,0,5755,0,2015
900,246,14245,0,22,0,6105,0,2015
901,407,986,0,22,0,3604,0,2014
902,601,6271,0,22,0,4998,0,2013
903,254,14485,0,22,0,3914,0,2014
904,35,14596,0,23,0,2602,0,2015
905,224,10373,1,99,0,2601,0,2014
906,122,11946,1,99,0,4204,0,2013
907,156,2484,0,22,0,2404,0,2015
908,136,6868,1,99,0,4204,0,2015
909,246,2889,0,23,0,3201,0,2016
910,156,7701,0,22,0,4413,0,2017
911,193,14777,0,22,0,4207,0,2015
912,404,7657,0,22,0,6301,0,2015
913,500,2836,0,21,0,5651,0,2018
914,241,15266,0,21,0,5999,0,2017
915,122,297,2,99,0,6214,0,2015
916,197,11820,2,99,0,6211,0,2014
917,173,5040,0,22,0,3601,0,2015
918,113,10593,2,99,0,6307,0,2013
919,404,11170,2,99,0,6270,0,2013
920,153,3324,2,99,0,6101,0,2015
921,500,11792,0,21,0,4405,0,2014
922,156,14656,2,99,0,6260,0,2013
923,500,1773,0,22,0,4201,0,2014
924,172,8113,0,22,0,5703,0,2014
925,500,8187,0,21,0,2111,0,2015
926,137,12610,2,99,0,6277,0,2013
927,217,1405,0,22,0,3501,0,2015
928,402,11232,2,99,0,6301,0,2014
929,112,12172,0,22,0,5103,0,2014
930,43,8998,0,22,0,3301,0,2014
931,403,9771,0,22,0,5404,0,2013
932,153,12161,0,21,0,4105,0,2015
933,16,14540,0,22,0,5651,0,2015
934,197,14993,0,22,0,2404,0,2017
935,700,627,0,22,0,3301,0,2014
936,201,5146,0,22,1,3409,0,2013
937,500,7838,0,29,0,4201,0,2014
938,244,12598,2,99,0,6270,0,2018
939,246,9268,2,99,0,6102,0,2014
940,173,11272,0,21,0,5204,0,2017
941,412,12091,0,22,0,4204,0,2013
942,151,1917,1,99,0,2805,0,2017
943,500,1782,0,21,0,4201,0,2016
944,211,9094,0,20,0,4216,0,2015
945,74,5389,0,22,0,4221,0,2017
946,241,14819,0,22,0,5501,0,2016
947,291,5985,0,22,0,5651,0,2013
948,114,10687,2,99,0,6307,0,2013
949,252,1237,0,22,0,4401,0,2013
950,500,2093,0,21,0,4201,0,2016
951,92,4313,1,99,0,4204,0,2014
952,195,11805,1,99,0,3502,0,2014
953,500,8445,0,21,0,3406,0,2014
954,61,3477,0,22,0,5506,0,2014
955,42,10422,0,22,0,4804,0,2013
956,301,3806,0,22,0,4822,0,2017
957,700,4334,0,22,0,5754,0,2013
958,195,2433,0,22,0,5558,0,2013
959,500,2288,0,21,0,5505,0,2014
960,122,11332,0,22,0,4302,0,2015
961,161,2476,1,99,0,4207,0,2015
962,223,14360,1,99,0,4204,0,2015
963,410,5797,0,21,0,5404,0,2016
964,193,9391,0,22,0,3206,0,2015
965,401,2626,2,99,0,6306,0,2015
966,291,3514,1,99,0,4204,0,2013
967,500,11242,0,22,0,4101,0,2014
968,407,12572,2,99,0,6306,0,2013
969,15,5008,0,22,0,3501,0,2014
970,116,2527,1,99,0,4204,0,2015
971,47,1727,0,22,0,5811,0,2013
972,254,10510,0,22,0,4208,0,2014
973,500,7196,0,22,0,5999,0,2018
974,172,2308,1,99,0,5501,0,2013
975,500,2084,0,22,0,5651,0,2017
976,291,7964,1,99,0,4302,0,2015
977,193,1264,0,22,0,4204,0,2013
978,402,5027,0,22,0,2501,0,2016
979,132,13341,0,22,0,4204,0,2015
980,141,9607,2,99,0,6260,0,2017
981,16,9714,0,22,0,4402,0,2014
982,241,6655,0,22,0,3910,0,2017
983,700,9720,0,22,0,3302,0,2013
984,193,14655,2,99,0,6102,0,2015
985,257,10133,0,22,0,5201,0,2015
986,37,9444,0,22,0,5207,0,2013
987,137,5205,1,99,0,4221,0,2015
988,93,2127,2,99,0,6271,0,2014
989,13,5746,0,22,0,3501,0,2016
990,232,4143,1,99,0,5404,0,2014
991,196,10639,0,22,0,4101,0,2013
992,46,5587,0,22,0,4115,0,2016
993,153,490,1,99,0,4204,0,2013
994,411,5422,0,22,0,3304,0,2015
995,241,8016,0,22,0,3904,0,2015
996,116,15189,1,99,0,4204,0,2016
997,74,8209,2,99,0,6271,0,2018
998,156,14721,0,22,0,4414,0,2014
999,181,13038,1,99,0,4409,0,2014
1000,261,6816,1,99,0,5309,0,2015
1001,239,1203,0,22,0,3912,0,2013
1002,137,1084,0,22,0,6301,0,2014
1003,141,2654,2,99,0,6302,0,2016
1004,410,12754,0,22,0,3912,0,2014
1005,34,8051,1,99,0,4204,0,2014
1006,404,4711,0,22,0,6413,0,2016
1007,700,10601,0,22,0,6401,0,2013
1008,161,7397,1,99,0,5703,0,2013
1009,173,8057,1,99,0,4208,0,2016
1010,700,10339,0,21,0,6411,0,2013
1011,247,13854,0,21,0,5707,0,2013
1012,408,11575,0,22,0,4204,0,2018
1013,253,14007,1,99,0,2929,0,2015
1014,137,6489,2,99,0,6102,0,2015
1015,273,15555,1,99,0,4117,0,2016
1016,232,9928,1,99,0,5404,0,2014
1017,177,5671,1,99,0,4221,0,2017
1018,102,2778,1,99,0,3704,0,2014
1019,409,869,0,23,0,4414,0,2013
1020,47,12963,0,23,0,3910,0,2014
1021,196,8794,0,22,0,5405,0,2015
1022,251,394,0,21,1,5999,0,2014
1023,182,15108,1,99,0,4204,0,2014
1024,252,14264,2,99,0,6405,0,2013
1025,64,10161,0,21,0,3915,0,2014
1026,403,10622,1,99,0,4108,0,2014
1027,303,6812,0,23,0,4204,0,2013
1028,73,6167,1,99,0,2602,0,2014
1029,61,7167,0,22,0,3601,0,2016
1030,132,1658,1,99,0,4822,0,2013
1031,402,10785,0,22,0,6301,0,2013
1032,291,12673,0,22,0,4101,0,2014
1033,141,12058,1,99,1,5333,0,2013
1034,195,2550,0,22,0,5404,0,2014
1035,49,14501,0,22,1,5406,0,2016
1036,401,3305,0,22,0,5501,0,2015
1037,222,5721,0,22,0,4204,0,2013
1038,221,9150,0,22,0,4413,0,2015
1039,14,6872,0,22,0,4401,0,2013
1040,252,14519,0,22,0,3502,0,2014
1041,246,2225,2,99,1,6306,0,2016
1042,234,6659,1,99,0,4409,0,2017
1043,221,9963,1,99,0,2913,0,2017
1044,222,4150,1,99,1,5309,0,2017
1045,500,1401,0,22,0,5401,0,2015
1046,181,4223,1,99,0,4221,0,2015
1047,252,6105,0,22,0,4402,0,2017
1048,19,6399,0,22,0,4218,2,2013
1049,233,3801,1,99,1,5401,0,2016
1050,125,6080,2,99,0,6271,0,2014
1051,246,1350,0,23,0,4607,0,2013
1052,401,7824,2,99,0,6307,0,2013
1053,52,3602,1,99,0,2911,0,2016
1054,69,9308,0,23,0,4204,0,2015
1055,74,2745,2,99,0,6260,0,2016
1056,62,7736,2,99,0,6261,0,2015
1057,244,9880,0,21,0,4405,0,2014
1058,197,5999,2,99,0,6211,0,2014
1059,196,11151,0,22,0,4999,0,2013
1060,74,12065,1,99,0,4806,0,2015
1061,134,10094,0,22,0,4101,0,2015
1062,172,10182,2,99,1,6311,0,2013
1063,92,7882,1,99,0,4204,0,2015
1064,134,1726,0,22,0,4204,0,2014
1065,182,9534,0,23,0,4221,0,2017
1066,65,4950,1,99,0,4101,0,2015
1067,221,7218,1,99,0,4101,0,2014
1068,66,650,2,99,0,6302,0,2013
1069,700,14917,0,22,0,3701,0,2015
1070,223,11893,1,99,1,4204,0,2015
1071,113,780,2,99,0,6102,0,2013
1072,252,7095,0,22,0,3702,0,2013
1073,248,13391,0,22,0,2201,0,2014
1074,248,1985,1,99,0,2914,0,2015
1075,21,13098,0,22,0,6401,0,2013
1076,223,13486,2,99,0,6211,0,2014
1077,19,8427,1,99,0,4204,0,2013
1078,44,10451,1,99,0,4825,0,2013
1079,500,9345,0,22,0,3912,0,2017
1080,93,12214,1,99,0,2404,2,2016
1081,74,2914,0,23,0,6209,0,2015
1082,61,13130,0,22,0,5909,0,2014
1083,92,14433,2,99,0,6306,0,2014
1084,193,5939,2,99,0,6279,0,2017
1085,193,11752,0,22,0,2502,0,2016
1086,248,1280,1,99,1,4707,0,2014
1087,61,5336,0,22,0,3998,0,2014
1088,412,2552,2,99,0,6306,0,2013
1089,137,11100,2,99,0,6410,0,2016
1090,122,8798,2,99,0,6102,0,2014
1091,256,6159,0,22,0,5404,0,2014
1092,258,9518,1,99,0,4425,0,2016
1093,406,1590,0,22,0,6401,0,2014
1094,173,10688,0,22,1,4804,0,2013
1095,172,754,2,99,0,6306,0,2016
1096,248,6056,0,13,1,4513,0,2014
1097,246,5911,0,22,0,4209,0,2015
1098,245,4777,1,99,0,4822,0,2015
1099,156,6284,2,99,0,6260,0,2016
1100,303,6801,1,99,0,4202,0,2015
1101,172,2291,0,21,0,5201,0,2017
1102,410,7579,1,99,0,4703,0,2016
1103,404,14834,0,22,1,3910,0,2017
1104,197,12385,2,99,0,6275,0,2016
1105,65,9729,0,22,0,3502,0,2014
1106,69,3915,1,99,0,2502,0,2013
1107,122,858,2,99,0,6306,0,2013
1108,85,15153,0,40,0,4998,0,2016
1109,246,287,0,22,0,2802,0,2015
1110,232,6302,1,99,0,2205,0,2015
1111,153,8990,1,99,0,4204,0,2017
1112,85,7154,0,22,0,4216,0,2015
1113,409,9692,0,22,0,3902,0,2015
1114,22,535,1,99,1,2602,0,2013
1115,246,1302,2,99,0,6306,0,2015
1116,181,333,1,99,0,2301,0,2013
1117,500,4254,0,21,0,5315,0,2014
1118,175,7190,0,22,0,4101,0,2013
1119,47,1460,1,99,0,4409,0,2017
1120,211,9094,0,20,0,4216,0,2016
1121,122,1848,1,99,0,4204,0,2016
1122,700,7274,0,22,0,4204,0,2013
1123,700,10601,0,22,0,6401,0,2014
1124,403,5199,0,22,0,4101,0,2015
1125,404,3667,0,21,0,5557,0,2014
1126,700,15255,0,22,0,3912,0,2016
1127,173,6144,0,22,0,5553,0,2013
1128,193,6784,0,22,0,5703,0,2014
1129,47,14223,0,22,0,4214,0,2014
1130,72,12081,0,21,0,4405,0,2015
1131,156,6305,1,99,0,4202,0,2013
1132,500,9730,0,21,0,5602,0,2013
1133,251,14391,2,99,0,6302,0,2013
1134,35,11244,2,99,0,6270,0,2014
1135,410,10371,0,21,0,5651,2,2014
1136,234,7593,2,99,1,6312,0,2015
1137,16,13922,1,99,0,4401,0,2013
1138,31,7399,1,99,0,4204,0,2015
1139,62,6706,0,10,0,4208,0,2015
1140,39,5224,2,99,0,6205,0,2015
1141,133,14945,1,99,0,4704,0,2016
1142,44,11612,0,22,0,3910,0,2013
1143,242,9385,0,23,0,5808,0,2014
1144,74,8860,1,99,0,4204,0,2015
1145,62,5398,0,22,0,3912,0,2016
1146,9,9745,1,99,1,4222,0,2013
1147,55,5663,1,99,0,4221,0,2017
1148,153,490,1,99,0,4204,0,2017
1149,122,660,1,99,0,4221,0,2013
1150,22,10214,2,99,0,6260,0,2018
1151,161,5072,1,99,0,4221,0,2016
1152,113,13582,2,99,0,6306,0,2016
1153,172,11937,2,99,0,6102,0,2016
1154,202,9852,1,99,0,3601,0,2014
1155,255,1219,2,99,0,6308,0,2015
1156,195,6519,1,99,0,6312,0,2014
1157,64,14705,0,21,0,4204,0,2016
1158,222,8976,0,22,0,4221,0,2014
1159,62,13304,0,22,0,4836,0,2014
1160,44,14243,0,22,0,5501,0,2015
1161,601,5626,0,22,0,4413,0,2015
1162,182,4947,1,99,0,2601,0,2013
1163,122,11944,1,99,0,4214,0,2015
1164,102,5278,1,99,0,4204,0,2014
1165,412,7342,0,22,0,3910,0,2013
1166,134,3175,0,22,1,3602,0,2013
1167,71,4280,1,99,0,2915,0,2014
1168,121,2313,2,99,0,6410,0,2017
1169,242,7685,2,99,0,6425,0,2015
1170,246,661,2,99,0,6260,0,2015
1171,213,15507,1,99,0,4204,0,2017
1172,161,14827,1,99,0,4204,0,2014
1173,141,12677,2,99,0,6307,0,2013
1174,172,11079,2,99,0,6306,0,2014
1175,21,6624,0,22,0,5505,0,2013
1176,153,12093,1,99,1,6212,0,2013
1177,137,2400,1,99,0,2701,0,2014
1178,13,11589,2,99,0,6287,0,2015
1179,406,11678,0,22,0,2801,0,2015
1180,211,13305,0,23,0,4101,0,2013
1181,16,954,1,99,0,4802,0,2013
1182,174,11082,0,22,0,4221,0,2017
1183,177,12187,0,22,0,4221,0,2013
1184,35,7975,2,99,0,6270,0,2014
1185,413,13657,1,99,0,2401,0,2015
1186,181,4225,2,99,0,6260,0,2016
1187,177,607,0,22,0,4101,0,2015
1188,257,14450,1,99,0,4204,0,2013
1189,233,3526,0,22,0,3409,0,2013
1190,253,11301,1,99,0,2804,0,2017
1191,13,5746,0,22,0,3501,0,2013
1192,62,2012,0,22,0,4217,0,2013
1193,74,6172,2,99,0,6270,0,2013
1194,44,9842,1,99,0,4221,0,2013
1195,193,2194,1,99,0,3202,0,2013
1196,410,4961,0,23,0,4405,0,2013
1197,198,4666,0,22,0,1012,0,2016
1198,193,169,2,99,0,6306,0,2015
1199,700,9964,0,21,0,5809,0,2015
1200,69,15276,0,22,0,6408,0,2015
1201,112,12177,1,99,0,5103,0,2014
1202,134,11423,2,99,0,6412,0,2016
1203,125,3403,1,99,0,4204,0,2015
1204,257,5659,1,99,0,4101,0,2016
1205,601,14652,2,99,0,6101,0,2015
1206,105,420,1,99,0,4410,0,2018
1207,500,6103,0,21,0,5306,0,2016
1208,113,6342,1,99,0,2701,0,2013
1209,255,2934,0,22,0,4813,0,2014
1210,64,4521,2,99,0,6102,0,2016
1211,34,3879,1,99,0,4101,0,2013
1212,248,2776,0,22,0,4216,0,2013
1213,68,9302,0,22,0,3999,2,2014
1214,134,4612,0,22,0,3601,0,2014
1215,412,3534,0,22,0,6999,0,2016
1216,201,12875,0,22,0,4213,0,2014
1217,101,13384,2,99,0,6272,0,2014
1218,49,12614,1,99,0,4223,0,2014
1219,182,9328,2,99,0,6409,0,2017
1220,239,15557,0,22,0,3912,0,2014
1221,69,8952,0,23,0,3912,0,2013
1222,53,331,1,99,0,2907,0,2016
1223,71,466,1,99,0,4204,0,2015
1224,412,7791,0,21,0,3703,0,2016
1225,500,10488,0,21,0,5808,0,2013
1226,213,15507,1,99,0,4204,0,2015
1227,253,8300,2,99,0,6260,0,2017
1228,224,10350,0,22,0,7910,0,2015
1229,414,15062,0,22,0,4221,0,2017
1230,21,11657,2,99,0,6271,0,2014
1231,134,13358,0,22,1,4806,0,2014
1232,193,13041,0,22,0,4217,0,2013
1233,85,11160,0,22,0,5651,0,2013
1234,19,1361,0,22,0,5703,0,2015
1235,43,5511,0,22,0,4119,0,2013
1236,248,2630,1,99,0,4702,0,2015
1237,72,8180,1,99,0,4409,0,2015
1238,700,21,0,22,0,3601,0,2013
1239,69,25,2,99,0,6302,0,2015
1240,251,12939,1,99,0,4204,0,2014
1241,500,14804,0,22,0,3910,0,2014
1242,231,4846,0,22,0,2603,0,2016
1243,102,164,1,99,0,5604,0,2014
1244,246,3031,2,99,0,6275,0,2013
1245,68,14793,2,99,0,6101,0,2016
1246,113,8391,2,99,0,6306,0,2013
1247,172,314,1,99,0,2205,0,2016
1248,68,3645,0,22,0,4207,0,2017
1249,181,15303,1,99,0,4401,0,2013
1250,37,10097,1,99,1,5207,0,2015
1251,43,7988,0,22,0,5703,0,2014
1252,255,12454,1,99,0,4401,0,2016
1253,234,8437,2,99,0,6287,0,2016
1254,21,3923,1,99,0,4221,0,2017
1255,113,8392,2,99,0,6307,0,2017
1256,72,5698,2,99,0,6270,0,2014
1257,262,7977,1,99,0,2203,0,2014
1258,221,15278,2,99,0,6208,0,2013
1259,111,7496,1,99,0,4221,0,2015
1260,273,5733,0,22,0,4221,0,2014
1261,412,14968,0,22,0,6401,0,2013
1262,103,4648,2,99,0,6307,0,2013
1263,402,13032,0,22,0,4221,0,2014
1264,112,3537,0,22,0,5103,0,2014
1265,21,11598,0,23,0,5907,0,2014
1266,404,9441,0,22,1,4823,0,2015
1267,222,3278,0,22,0,4414,0,2013
1268,235,12515,0,22,0,5703,0,2016
1269,251,12394,1,99,0,4221,0,2013
1270,402,3958,0,21,0,5505,0,2013
1271,92,11607,2,99,0,6306,0,2015
1272,12,14455,0,22,0,5406,0,2015
1273,52,2310,1,99,0,2404,0,2013
1274,62,7736,2,99,0,6261,0,2013
1275,137,9034,2,99,0,6307,0,2014
1276,201,13253,2,99,0,6401,0,2016
1277,35,10099,1,99,0,4204,0,2016
1278,248,13470,1,99,0,4417,0,2014
1279,141,12972,0,22,0,4413,0,2015
1280,51,11238,2,99,0,6260,0,2013
1281,9,6469,2,99,0,6307,0,2013
1282,500,5931,0,22,0,4204,0,2015
1283,46,2167,0,21,0,4221,0,2016
1284,700,2816,0,21,0,4114,0,2015
1285,137,2752,1,99,0,4410,0,2014
1286,156,6291,1,99,0,2931,0,2016
1287,42,5979,2,99,0,6272,0,2016
1288,124,4440,1,99,0,3601,0,2013
1289,92,14585,2,99,0,6270,0,2014
1290,15,7023,0,22,0,4111,0,2013
1291,234,4789,0,22,0,5501,2,2014
1292,601,13033,0,22,0,2501,0,2016
1293,65,4662,0,22,0,4205,0,2013
1294,101,5114,2,99,0,6302,0,2017
1295,113,6409,2,99,0,6260,0,2014
1296,700,576,0,22,0,3604,0,2013
1297,252,5091,0,23,0,5558,0,2013
1298,246,12354,2,99,0,6272,0,2014
1299,76,12327,1,99,0,4221,0,2015
1300,244,8628,0,22,0,6211,0,2013
1301,21,12811,2,99,0,6270,0,2013
1302,195,1700,0,30,0,4119,0,2017
1303,413,11649,1,99,0,2998,0,2014
1304,404,4905,0,22,0,4413,0,2015
1305,411,7118,0,22,0,4207,0,2013
1306,74,13203,2,99,0,6306,0,2016
1307,198,12282,1,99,1,2406,0,2013
1308,408,4493,0,22,0,3506,0,2013
