,SND_MNTPRD_I,SND_MNTTVA_I,SND_MNTDRC_I,SND_MNTTAX_I,SND_MNTPAY_I,SND_MNTAIR_I
2165,17934897.0,3228280.0,0.0,97188.0,3325468.0,6378105.0
2173,892732975.0,169923491.0,12726.0,12169654.0,182105871.0,0.0
2176,1433251122.0,186207757.0,550.0,45696910.0,231905217.0,196680.0
2177,232246820.0,91940844.0,0.0,184428763.0,276369607.0,0.0
2189,437239211.0,70782205.0,0.0,14496531.0,85278736.0,0.0
2202,130367662.0,15685115.0,0.0,822446.0,16507561.0,0.0
2214,2350678904.0,435296446.0,0.0,130610761.0,565907207.0,0.0
2215,361244154.0,68100152.0,0.0,23759228.0,91859380.0,24088430.0
2219,420493304.0,30520903.0,0.0,1647292.0,32168195.0,0.0
2227,7932461.0,0.0,0.0,10000.0,10000.0,794246.0
2230,2802888487.0,73440.0,0.0,1765000.0,1838440.0,0.0
2241,488311236.0,98968863.0,0.0,11766124.0,110734987.0,57358928.0
2251,161586415.0,29131836.0,0.0,1138798.0,30270634.0,0.0
2257,1266795024.0,109251472.0,0.0,43426344.0,152677816.0,0.0
2260,14358043511.0,2697071323.0,121864.0,558148691.0,3255341878.0,32504219.0
2264,133568239.0,0.0,0.0,588440.0,588440.0,0.0
2274,7637161.0,1453965.0,0.0,497257.0,1951222.0,0.0
2275,724328051.0,111083021.0,0.0,36331667.0,147414688.0,164317419.0
2277,18203470.0,3276624.0,0.0,98298.0,3374922.0,0.0
2278,3086177320.0,123423697.0,0.0,36376346.0,159800043.0,12164542.0
2287,2689120108.0,74201653.0,0.0,26842526.0,101044179.0,5245127.0
2292,126842234.0,7686639.0,0.0,1537073.0,9223712.0,0.0
2293,2068309390.0,399499456.0,70.0,162285580.0,561785106.0,0.0
2314,1154180979.0,246341752.0,0.0,50855681.0,297197433.0,0.0
2316,8253105261.0,1485585081.0,0.0,44717116.0,1530302197.0,0.0
2323,13098466.0,2427276.0,0.0,470814.0,2898090.0,0.0
2324,324524868.0,19472244.0,0.0,611639.0,20083883.0,0.0
2326,1834497165.0,338358937.0,22416796.0,34562109.0,395337842.0,1686415779.0
2340,4223305086.0,37419339.0,213240.0,16053211.0,53685790.0,3859443.0
2345,52474339.0,3148459.0,0.0,94452.0,3242911.0,0.0
2346,23724922.0,4797619.0,6300.0,3154010.0,7957929.0,0.0
2350,23584243.0,0.0,0.0,270000.0,270000.0,0.0
2353,101799889.0,18615652.0,0.0,2230742.0,20846394.0,0.0
2359,1372204561.0,244237237.0,0.0,15404843.0,259642080.0,3734783.0
2362,1833105044.0,401963099.0,0.0,529657156.0,931620255.0,76370806.0
2365,191320120.0,31067887.0,0.0,935258.0,32003145.0,0.0
2372,152981051.0,39147366.0,0.0,46191822.0,85339188.0,56943533.0
2379,2209695.0,265163.0,0.0,10000.0,275163.0,0.0
2383,124817344.0,22467118.0,0.0,674010.0,23141128.0,0.0
2388,612609.0,180566.0,0.0,209908.0,390474.0,0.0
2394,43895760796.0,7912565184.0,0.0,302230319.0,8214795503.0,0.0
2399,3025412120.0,451313977.0,631674.0,73734898.0,525680549.0,287021686.0
2400,557189992.0,93618197.0,16408015.0,58896033.0,168922245.0,18711708.0
2413,4373705.0,0.0,0.0,10000.0,10000.0,0.0
2418,2443715059.0,453065391.0,0.0,89106467.0,542171858.0,33274339.0
2419,2910285337.0,289082330.0,0.0,46529156.0,335611486.0,0.0
2431,204013153.0,37095579.0,0.0,3457690.0,40553269.0,255242510.0
2444,77913781.0,16189481.0,0.0,16270180.0,32459661.0,4794597.0
2445,996703725.0,204327312.0,0.0,144957886.0,349285198.0,1445726864.0
2446,2505119779.0,473167691.0,10.0,141493532.0,614661233.0,0.0
2450,3796587.0,227795.0,0.0,10000.0,237795.0,0.0
2451,748131361.0,45336758.0,0.0,9065851.0,54402609.0,0.0
2460,14399538.0,2893405.0,0.0,248316.0,3141721.0,0.0
2461,208004400.0,43272792.0,0.0,34670181.0,77942973.0,0.0
2467,31855161207.0,2171316836.0,768180.0,205946124.0,2378031140.0,88924733.0
2477,592215159.0,106932814.0,0.0,5275323.0,112208137.0,112637735.0
2478,6798000.0,1541786.0,0.0,1866757.0,3408543.0,0.0
2482,12180309.0,2697145.0,0.0,207403.0,2904548.0,0.0
2485,1057623719.0,192396367.0,0.0,89715867.0,282112234.0,14416534.0
2488,582033333.0,145054436.0,106589712.0,169070313.0,420714461.0,280933718.0
2489,4023720.0,876366.0,0.0,896621.0,1772987.0,0.0
2492,445872950.0,0.0,0.0,4530000.0,4530000.0,8945575.0
2496,549750873.0,98164112.0,0.0,6993852.0,105157964.0,0.0
2505,3187018520.0,594366864.0,0.0,152746880.0,747113744.0,0.0
2507,24035345696.0,4522461290.0,0.0,1349670101.0,5872131391.0,0.0
2510,254869432.0,36766528.0,0.0,1102994.0,37869522.0,0.0
2511,1542344451.0,400078788.0,0.0,340908154.0,740986942.0,1252419375.0
2512,1128277743.0,278945229.0,0.0,296630458.0,575575687.0,100561888.0
2513,6948235.0,842126.0,0.0,96830.0,938956.0,0.0
2514,2105858365.0,399637307.0,0.0,132134252.0,531771559.0,64686269.0
2516,1733425493.0,310335463.0,0.0,11296373.0,321631836.0,0.0
2520,382897315.0,54741993.0,0.0,2329455.0,57071448.0,0.0
2521,1714408103.0,217143496.0,0.0,34579370.0,251722866.0,75914427.0
2529,9827642957.0,1130626220.0,0.0,586365477.0,1716991697.0,130165719.0
2536,479923964.0,91150982.0,0.0,29999043.0,121150025.0,0.0
2538,1170020011.0,214922786.0,0.0,31163088.0,246085874.0,0.0
2540,1049663291.0,187754325.0,3480.0,8845903.0,196603708.0,626166.0
2543,4824591515.0,873228607.0,0.0,50214811.0,923443418.0,0.0
2547,180098692.0,17998715.0,0.0,2027592.0,20026307.0,103341.0
2549,4438431074.0,498792673.0,0.0,29294487.0,528087160.0,0.0
2554,7499555495.0,1392175426.0,43311236.0,246815132.0,1682301794.0,806127816.0
2569,297201032.0,58845796.0,0.0,32377068.0,91222864.0,0.0
2570,2492946467.0,187285721.0,0.0,8800073.0,196085794.0,0.0
2573,5131780649.0,997428109.0,34212.0,585851257.0,1583313578.0,406271970.0
2584,89178849.0,18052913.0,0.0,11992244.0,30045157.0,727186.0
2597,405815093.0,95202941.0,0.0,94000760.0,189203701.0,19831264.0
2613,954806995.0,175401243.0,661475.0,24890481.0,200953199.0,734989451.0
2614,123179520.0,39432149.0,0.0,99947592.0,139379741.0,0.0
2620,4291954.0,1072536.0,0.0,907519.0,1980055.0,3086316.0
2631,20341302104.0,1405155240.0,2580.0,179389258.0,1584547078.0,76454252.0
2634,17747249.0,3243718.0,0.0,419371.0,3663089.0,0.0
2651,180898288.0,10962434.0,0.0,2192120.0,13154554.0,0.0
2656,241960002.0,46827014.0,0.0,20140590.0,66967604.0,0.0
2657,43012447213.0,10345126511.0,11728000320.0,3494101066.0,25567227897.0,12078408.0
2673,3250081.0,390009.0,0.0,11700.0,401709.0,0.0
2674,227011234.0,56246265.0,10099975.0,22530840.0,88877080.0,64071181.0
2684,590767136.0,107437132.0,0.0,9512206.0,116949338.0,0.0
2693,18488665.0,4285647.0,0.0,5768275.0,10053922.0,13161024.0
2699,665969514.0,165844069.0,0.0,219292452.0,385136521.0,23414759.0
2703,4432129928.0,805565157.0,0.0,68695996.0,874261153.0,0.0
2705,64417546.0,11595158.0,0.0,347854.0,11943012.0,0.0
2709,280843337.0,50551798.0,0.0,1516553.0,52068351.0,0.0
2730,2950668173.0,491286250.0,295066817.0,53982473.0,840335540.0,379100371.0
2733,11015009.0,2814347.0,0.0,2003767.0,4818114.0,0.0
2749,24131567.0,0.0,0.0,10000.0,10000.0,0.0
2760,1362051090.0,272726732.0,0.0,21733757.0,294460489.0,350667737.0
2778,84684019.0,15243123.0,0.0,457293.0,15700416.0,0.0
2787,9370732261.0,2329656916.0,688071513.0,407036039.0,3424764468.0,19216565909.0
2793,6043938517.0,409661612.0,0.0,45153323.0,454814935.0,10705505.0
2800,1458392.0,265135.0,0.0,24583.0,289718.0,0.0
2805,93457479.0,12669891.0,0.0,5119232.0,17789123.0,1736235.0
2815,17647612.0,3176570.0,0.0,95297.0,3271867.0,0.0
2820,200835054.0,39070694.0,0.0,14251132.0,53321826.0,0.0
2821,2519814361.0,360965801.0,0.0,371434283.0,732400084.0,19300558.0
2823,807200000.0,157951440.0,0.0,77155782.0,235107222.0,0.0
2839,32874294561.0,5926170553.0,0.0,228127732.0,6154298285.0,0.0
2857,170703989.0,27024941.0,0.0,2078253.0,29103194.0,0.0
2861,713906567.0,167141922.0,0.0,37936907.0,205078829.0,146224070.0
2864,117444555.0,18893137.0,0.0,8574419.0,27467556.0,8838305.0
2894,483094888.0,103033009.0,0.0,95558133.0,198591142.0,636362545.0
2902,340530.0,100371.0,0.0,115564.0,215935.0,55646.0
2907,44462822.0,10538002.0,0.0,13169619.0,23707621.0,4853592.0
2918,25243256121.0,5805291579.0,134151167.0,632538155.0,6571980901.0,4892985832.0
2919,72840147.0,13656167.0,0.0,3568944.0,17225111.0,24883082.0
2920,614033173.0,119400144.0,0.0,141484652.0,260884796.0,344563310.0
2935,218477143.0,43878532.0,0.0,27367631.0,71246163.0,29689476.0
2937,3798600348.0,467492822.0,0.0,41903219.0,509396041.0,0.0
2938,338045000.0,0.0,0.0,20000.0,20000.0,0.0
2940,72522966.0,13054133.0,0.0,391623.0,13445756.0,0.0
2945,12459631543.0,3244497516.0,34382051.0,2597177400.0,5876056967.0,2819978909.0
2946,6410603995.0,32086266.0,0.0,11395303.0,43481569.0,0.0
2947,5050010893.0,103647366.0,0.0,18435210.0,122082576.0,0.0
2954,170168195.0,31853448.0,0.0,7954877.0,39808325.0,0.0
2955,41918170.0,9808851.0,0.0,13246980.0,23055831.0,0.0
2957,202096730.0,37276989.0,0.0,6391959.0,43668948.0,55490595.0
2964,7385919387.0,913549704.0,0.0,30878538.0,944428242.0,0.0
2970,53034550.0,9546219.0,0.0,286384.0,9832603.0,0.0
2983,132606581.0,11537625.0,0.0,346127.0,11883752.0,0.0
2990,6078565.0,1434576.0,0.0,420970.0,1855546.0,1989460.0
2991,21163885541.0,3906218749.0,10630053.0,456120198.0,4372969000.0,0.0
2992,8663851.0,1687332.0,0.0,804117.0,2491449.0,0.0
3001,47822940.0,0.0,0.0,10000.0,10000.0,0.0
3002,6604606372.0,1305758879.0,24048833.0,604153249.0,1933960961.0,100086846.0
3003,297190787.0,50708071.0,780.0,12202570.0,62911421.0,0.0
3004,76586466.0,14474842.0,0.0,4378447.0,18853289.0,0.0
3012,63182402.0,14358198.0,0.0,1090188.0,15448386.0,0.0
3018,93792283.0,17170568.0,0.0,2164007.0,19334575.0,26476669.0
3027,361061915.0,52811419.0,44297813.0,3428510.0,100537742.0,0.0
3032,18200738325.0,3286503368.0,59539.0,156214140.0,3442777047.0,0.0
3042,4604302.0,0.0,0.0,10000.0,10000.0,0.0
3048,42274960.0,8470724.0,0.0,1631947.0,10102671.0,0.0
3052,7544865811.0,1358075835.0,0.0,40742262.0,1398818097.0,0.0
3057,126031.0,28583.0,0.0,42767.0,71350.0,0.0
3058,44782077.0,2686924.0,0.0,80607.0,2767531.0,0.0
3062,47835815594.0,8556310898.0,30877690.0,1099310595.0,9686499183.0,210455521.0
3063,4444596995.0,822387565.0,0.0,161873249.0,984260814.0,1668623874.0
3078,91072565.0,16434666.0,0.0,731117.0,17165783.0,0.0
3081,1179756447.0,212509014.0,180.0,42269367.0,254778561.0,5945484.0
3103,340416999.0,60943570.0,0.0,11432951.0,72376521.0,5973816.0
3111,19765493714.0,3587564839.0,203709.0,209733706.0,3797502254.0,7469133.0
3122,93019386423.0,17099701548.0,10.0,4508577052.0,21608278610.0,218945375.0
3124,962871567.0,196828102.0,0.0,33186108.0,230014210.0,244039086.0
3131,30594914.0,5249682.0,0.0,402041.0,5651723.0,0.0
3132,353580166.0,0.0,0.0,910000.0,910000.0,0.0
3133,28570844.0,5657027.0,0.0,3112507.0,8769534.0,0.0
3141,1499857976.0,202037260.0,0.0,94555853.0,296593113.0,17843876.0
3142,8205643218.0,892928.0,0.0,5538247.0,6431175.0,504964.0
3143,118702648.0,20328796.0,0.0,2579032.0,22907828.0,47957176.0
3146,4139669.0,789848.0,0.0,279525.0,1069373.0,520904.0
3155,206773469.0,36061825.0,0.0,5624753.0,41686578.0,0.0
3166,54640901.0,12150189.0,0.0,13623392.0,25773581.0,0.0
3169,139953912.0,41183936.0,0.0,45805705.0,86989641.0,38987896.0
3176,557360387.0,109809285.0,0.0,15802052.0,125611337.0,0.0
3177,53098625.0,6637030.0,0.0,1875315.0,8512345.0,0.0
3178,531473869.0,8568066.0,0.0,1767838.0,10335904.0,0.0
3189,125410769.0,20699631.0,0.0,2734726.0,23434357.0,435814.0
3191,643706209.0,121609800.0,0.0,38258729.0,159868529.0,506313.0
3193,100197455.0,18480257.0,43718.0,3114723.0,21638698.0,0.0
3195,38808425.0,5299746.0,0.0,524302.0,5824048.0,0.0
3199,1203856735.0,297352602.0,0.0,380912290.0,678264892.0,0.0
3211,1579341170.0,0.0,0.0,1790000.0,1790000.0,0.0
3215,98747077.0,17332110.0,0.0,1419658.0,18751768.0,133300.0
3220,385199132.0,69359861.0,0.0,2218240.0,71578101.0,0.0
3225,20616694.0,1770481.0,0.0,119735.0,1890216.0,0.0
3226,564947086.0,107141224.0,0.0,36694338.0,143835562.0,2945806.0
3231,34483582802.0,8527782993.0,5802319304.0,6631105995.0,20961208292.0,61000540.0
3233,3113856306.0,589352356.0,0.0,176949985.0,766302341.0,3534370.0
3247,27680273.0,8158760.0,0.0,9083072.0,17241832.0,4492210.0
3255,304347731.0,0.0,0.0,60000.0,60000.0,0.0
3260,161961893.0,33519821.0,0.0,6962378.0,40482199.0,8277685.0
3261,11082814590.0,20228913.0,0.0,115692711.0,135921624.0,0.0
3268,30001348436.0,6581746774.0,6900.0,2091604950.0,8673358624.0,2872838649.0
3271,15488860.0,3034152.0,0.0,936786.0,3970938.0,0.0
3285,35863976374.0,6890500241.0,1130927.0,2845629372.0,9737260540.0,216202959.0
3292,78958897.0,14212601.0,0.0,426378.0,14638979.0,0.0
3299,311239031.0,423156.0,0.0,332694.0,755850.0,0.0
3300,916378331.0,143065139.0,0.0,33436309.0,176501448.0,0.0
3302,118343359.0,22511145.0,0.0,21300903.0,43812048.0,120297462.0
3305,955109218.0,197736737.0,138201639.0,15461578.0,351399954.0,7145951.0
3307,49555000.0,11328272.0,0.0,14121091.0,25449363.0,0.0
3336,6550802845.0,586274878.0,120.0,70667246.0,656942244.0,79150972.0
3337,931465969.0,225471938.0,0.0,79623546.0,305095484.0,441067778.0
3340,206386749.0,37149614.0,0.0,1114488.0,38264102.0,0.0
3342,1457315412.0,275403236.0,0.0,83145756.0,358548992.0,0.0
3348,2246633859.0,475350958.0,3687952.0,747093910.0,1226132820.0,129431449.0
3350,699351375.0,0.0,0.0,860000.0,860000.0,148744.0
3351,169069685.0,31220601.0,0.0,4917836.0,36138437.0,410514.0
3360,7220414.0,1336873.0,0.0,317146.0,1654019.0,177120.0
3361,4293917518.0,811550401.0,0.0,245483246.0,1057033647.0,0.0
3362,431421931.0,0.0,0.0,190000.0,190000.0,0.0
3368,388964383.0,70188060.0,80.0,2782322.0,72970462.0,0.0
3376,18193427.0,3456564.0,0.0,1143696.0,4600260.0,0.0
3380,43569298588.0,7761359043.0,0.0,282186167.0,8043545210.0,774674.0
3384,17657811354.0,3841321003.0,35651840.0,2352659459.0,6229632302.0,2558974996.0
3404,29944000.0,5443819.0,0.0,471737.0,5915556.0,0.0
3413,130811041.0,24832161.0,0.0,1521806.0,26353967.0,0.0
3416,321903974.0,26049719.0,0.0,5176772.0,31226491.0,0.0
3421,3560107.0,0.0,0.0,10000.0,10000.0,0.0
3426,132829184.0,25343806.0,0.0,8969152.0,34312958.0,0.0
3438,2858138103.0,530162194.0,0.0,105770891.0,635933085.0,801446351.0
3447,16483356.0,0.0,0.0,30000.0,30000.0,0.0
3452,67213419.0,13066962.0,0.0,9664504.0,22731466.0,9430679.0
3457,2101256.0,0.0,0.0,20000.0,20000.0,0.0
3461,6287166869.0,0.0,0.0,7395000.0,7395000.0,0.0
3462,20730318.0,5074781.0,7255611.0,583433.0,12913825.0,3364414.0
3463,2835481063.0,562918271.0,0.0,311625250.0,874543521.0,67915597.0
3464,480887381.0,88657587.0,473772.0,20703313.0,109834672.0,0.0
3470,31761486.0,7321387.0,0.0,1078108.0,8399495.0,6421590.0
3480,116333767.0,17429719.0,0.0,849202.0,18278921.0,0.0
3485,5909021282.0,1526825731.0,571211691.0,386312331.0,2484349753.0,19187218894.0
3490,7948570185.0,1398981979.0,60.0,70018280.0,1469000319.0,110272.0
3491,8390681.0,1525425.0,0.0,132185.0,1657610.0,0.0
3493,95400812.0,17172146.0,0.0,515164.0,17687310.0,0.0
3517,14407463.0,3336957.0,0.0,4355236.0,7692193.0,2963496.0
3523,9306203899.0,1662707077.0,6964293.0,255708921.0,1925380291.0,0.0
3528,722663487.0,136993624.0,0.0,43706969.0,180700593.0,3895296.0
3541,1146739310.0,164793654.0,1077.0,23696513.0,188491244.0,28225439.0
3545,162132382.0,20451724.0,0.0,1227031.0,21678755.0,0.0
3546,29721668.0,8112598.0,0.0,9884287.0,17996885.0,14854320.0
3557,819987021.0,70360216.0,0.0,22599747.0,92959963.0,0.0
3564,953152.0,60048.0,0.0,57657.0,117705.0,0.0
3566,102026418.0,18510270.0,0.0,1439401.0,19949671.0,0.0
3579,638060375.0,142266260.0,0.0,10244252.0,152510512.0,0.0
3591,6372824482.0,1158510797.0,0.0,100002348.0,1258513145.0,0.0
3592,397405439.0,53669820.0,0.0,4230591.0,57900411.0,0.0
3594,4520266799.0,821710136.0,0.0,70784518.0,892494654.0,0.0
3597,96512084.0,6364.0,0.0,330654.0,337018.0,0.0
3598,3183341202.0,1393213.0,0.0,101796.0,1495009.0,0.0
3599,20274338688.0,3647579542.0,2825160.0,307493443.0,3957898145.0,0.0
3601,5882752.0,903102.0,50.0,114498.0,1017650.0,0.0
3608,2120627437.0,384347620.0,60.0,23654678.0,408002358.0,0.0
3615,1595949523.0,349866353.0,138338.0,49549724.0,399554415.0,0.0
3617,243424637.0,44566988.0,0.0,5631893.0,50198881.0,0.0
3621,9021701735.0,1674837472.0,0.0,341989933.0,2016827405.0,3633801312.0
3622,76338707.0,13753192.0,0.0,482558.0,14235750.0,0.0
3631,651003340.0,119106398.0,0.0,13830156.0,132936554.0,0.0
3633,820593321.0,69432496.0,0.0,6665735.0,76098231.0,11019286.0
3639,425474783.0,25705288.0,0.0,812628.0,26517916.0,0.0
3652,6388313.0,0.0,0.0,10000.0,10000.0,0.0
3662,458499502.0,89664077.0,0.0,38532853.0,128196930.0,89913101.0
3667,711298243.0,128253769.0,0.0,4080113.0,132333882.0,0.0
3683,14184101197.0,3281058405.0,63658016.0,514228470.0,3858944891.0,8644787214.0
3684,6856028192.0,1272309804.0,0.0,302963538.0,1575273342.0,158848.0
3695,795204775.0,152938062.0,2817191.0,25548780.0,181304033.0,195186101.0
3705,216505289.0,51189284.0,8812507.0,4189637.0,64191428.0,256350878.0
3707,255843363.0,41358000.0,0.0,22531693.0,63889693.0,137486.0
3708,4659945081.0,102060670.0,383472.0,30851038.0,133295180.0,1173405.0
3716,3815151082.0,687075499.0,900.0,23222041.0,710298440.0,0.0
3717,138841949.0,24991550.0,0.0,749746.0,25741296.0,0.0
3721,952805345.0,210355752.0,211200941.0,17422613.0,438979306.0,0.0
3724,256366981.0,48276960.0,0.0,4894912.0,53171872.0,1174311.0
3728,5425028098.0,976505050.0,0.0,29295145.0,1005800195.0,0.0
3732,898472808.0,158307481.0,0.0,11149210.0,169456691.0,1171833.0
3739,325456932.0,54998345.0,6240.0,48558609.0,103563194.0,58512540.0
3757,18923350.0,4482491.0,0.0,1613691.0,6096182.0,0.0
3765,31541907.0,1362069.0,0.0,1424822.0,2786891.0,0.0
3768,1278617.0,76717.0,0.0,10000.0,86717.0,0.0
3769,56440599.0,5019428.0,180.0,3720759.0,8740367.0,0.0
3771,127444729.0,29350756.0,0.0,3980008.0,33330764.0,15208303.0
3775,26944871938.0,4974820402.0,164968577.0,660510650.0,5800299629.0,3558966826.0
3776,27610916.0,3313309.0,0.0,99399.0,3412708.0,0.0
3787,11416321203.0,776563393.0,91600.0,253696787.0,1030351780.0,13946109.0
3790,1202380590.0,150290118.0,0.0,5584954.0,155875072.0,0.0
3801,651012199.0,129486994.0,1380.0,18845003.0,148333377.0,0.0
3806,942689766.0,162543273.0,0.0,24934778.0,187478051.0,37818304.0
3810,690356588.0,131609892.0,0.0,45982117.0,177592009.0,152733338.0
3827,4867151249.0,1014163022.0,0.0,820604057.0,1834767079.0,0.0
3835,2745589377.0,492002511.0,10080.0,20876926.0,512889517.0,0.0
3838,583672547.0,150131628.0,0.0,155725099.0,305856727.0,127680627.0
3849,3401361538.0,686551667.0,33688720.0,412774481.0,1133014868.0,26343034.0
3859,113550216.0,8028000.0,0.0,1410407.0,9438407.0,0.0
3869,1184949297.0,303776650.0,468399140.0,58493898.0,830669688.0,12197567.0
3870,29231410.0,8022058.0,0.0,7952754.0,15974812.0,22621072.0
3882,359193677.0,68989214.0,0.0,5779304.0,74768518.0,0.0
3886,1911735254.0,418272161.0,15997043.0,175465844.0,609735048.0,238536500.0
3887,6092496492.0,1151481809.0,0.0,348307975.0,1499789784.0,0.0
3891,5370738920.0,1015069631.0,0.0,307045106.0,1322114737.0,0.0
3893,5080017.0,1497334.0,0.0,1666969.0,3164303.0,824432.0
3897,253334509.0,35316083.0,0.0,2709628.0,38025711.0,313834.0
3900,2075886061.0,280011098.0,60.0,133324732.0,413335890.0,16567031.0
3901,202163184.0,36753265.0,0.0,3184875.0,39938140.0,31029098.0
3906,190713646.0,35678197.0,0.0,2790862.0,38469059.0,56267050.0
3907,25820648.0,4650068.0,0.0,175444.0,4825512.0,0.0
3915,4590548420.0,329427717.0,0.0,20001410.0,349429127.0,0.0
3917,2706570466.0,497179149.0,0.0,72480696.0,569659845.0,994561000.0
3924,15247537582.0,1897015176.0,2520.0,356410040.0,2253427736.0,35852008.0
3931,6194516.0,1117701.0,0.0,60322.0,1178023.0,0.0
3932,935745297.0,168475959.0,0.0,5293587.0,173769546.0,0.0
3944,1179595746.0,240448977.0,0.0,64156013.0,304604990.0,0.0
3955,891210231.0,101588544.0,0.0,15509339.0,117097883.0,4763584.0
3961,370725680.0,66600309.0,0.0,31824270.0,98424579.0,5515029.0
3962,4854984.0,0.0,0.0,30000.0,30000.0,0.0
3964,33933496645.0,6705420010.0,525135769.0,3537024197.0,10767579976.0,1923677078.0
3975,1025646179.0,71368436.0,0.0,16503105.0,87871541.0,52397943.0
3981,1689920454.0,381255108.0,0.0,348080128.0,729335236.0,84869894.0
3991,15870342.0,1900772.0,0.0,1675361.0,3576133.0,0.0
3994,3338285261.0,316059368.0,0.0,51269242.0,367328610.0,9178869.0
3999,674295079.0,157166524.0,37663209.0,171887259.0,366716992.0,166717185.0
4006,2785448138.0,555305586.0,271713279.0,53516317.0,880535182.0,854634501.0
4018,254774092.0,75768812.0,6734416.0,80403085.0,162906313.0,2630485371.0
4021,168706387.0,0.0,0.0,160000.0,160000.0,0.0
4023,166230879.0,9973852.0,0.0,299215.0,10273067.0,0.0
4036,2670483815.0,376586413.0,76440.0,59799231.0,436462084.0,10570653.0
4038,2137798205.0,134567979.0,0.0,4394663.0,138962642.0,0.0
4043,2483153589.0,454217066.0,0.0,55109477.0,509326543.0,87405033.0
4057,14403628547.0,3208223145.0,163342762.0,981959226.0,4353525133.0,2995866292.0
4073,2203129451.0,401140420.0,0.0,38769215.0,439909635.0,568968395.0
4075,3754575.0,682581.0,0.0,59148.0,741729.0,0.0
4077,1407205794.0,168864694.0,0.0,5065940.0,173930634.0,0.0
4084,172524354.0,27782483.0,0.0,18288102.0,46070585.0,7349134.0
4088,261671702.0,0.0,0.0,920000.0,920000.0,0.0
4089,9709102181.0,1825003171.0,342889.0,524565154.0,2349911214.0,102583486.0
4092,37876209969.0,4635640586.0,0.0,300778276.0,4936418862.0,85981972.0
4097,33086274.0,6094103.0,0.0,994234.0,7088337.0,0.0
4099,257444615.0,40722457.0,0.0,9091072.0,49813529.0,0.0
4106,7177454214.0,700758828.0,1781889.0,154455349.0,856996066.0,38548881.0
4107,61106956.0,7542299.0,0.0,364074.0,7906373.0,0.0
4108,2424813.0,571770.0,0.0,791394.0,1363164.0,0.0
4114,62309928.0,11215787.0,0.0,336473.0,11552260.0,0.0
4120,273599735.0,49544803.0,0.0,3226824.0,52771627.0,0.0
4131,9235805758.0,2069624276.0,548171.0,588791872.0,2658964319.0,48388958.0
4136,18651907.0,4192617.0,0.0,786236.0,4978853.0,1192800.0
4146,561757721.0,51461122.0,8644.0,4272310.0,55742076.0,591700.0
4150,20502213.0,3703493.0,0.0,186037.0,3889530.0,0.0
