,FAC_MNTPRI_C,FAC_MFODEC_C,FAC_MNTDCO_C,FAC_MNTTVA_C
24358,18654192.0,0.0,0.0,3357756.0
24362,203576663.0,132186.0,0.0,36292237.0
24382,10710680.0,106307.0,0.0,1931581.0
24389,179045424.0,0.0,0.0,32228172.0
24392,24700000.0,0.0,0.0,4446000.0
24395,466712215.0,171287.0,0.0,81419355.0
24399,350048930.0,0.0,0.0,62502359.0
24411,116734725.0,0.0,0.0,21012249.0
24419,72637184.0,0.0,0.0,13074687.0
24428,70914338.0,35000.0,0.0,9350591.0
24431,4745070.0,0.0,0.0,801912.0
24433,2458234025.0,5958108.0,0.0,434732969.0
24443,9587949967.0,0.0,0.0,1119540995.0
24447,29229780.0,0.0,0.0,5261364.0
24454,4619750.0,0.0,0.0,831555.0
24462,46115060.0,16592.0,0.0,8300533.0
24465,1334000.0,0.0,0.0,236220.0
24486,25496904.0,0.0,0.0,4589436.0
24494,9694265000.0,0.0,0.0,1744967700.0
24509,1625404445.0,0.0,0.0,292572783.0
24510,14909622017.0,20817412.0,0.0,2671630523.0
24518,24382200.0,0.0,0.0,4388796.0
24520,17750119.0,0.0,0.0,3195021.0
24523,108493832.0,0.0,0.0,19528886.0
24530,28288785.0,0.0,0.0,5091982.0
24531,81217295.0,0.0,0.0,14619113.0
24547,39088465.0,0.0,0.0,7035924.0
24555,4053600046.0,0.0,0.0,713564700.0
24558,1711284563.0,2979584.0,0.0,289100969.0
24569,4225000.0,0.0,0.0,723000.0
24582,77214018.0,0.0,0.0,13898526.0
24584,19965000.0,0.0,0.0,3593700.0
24597,22687110.0,0.0,0.0,4310546.0
24606,250000.0,0.0,0.0,15000.0
24611,485346098.0,0.0,0.0,29120767.0
24634,1108375795.0,168187.0,0.0,168124704.0
24679,16904052.0,0.0,0.0,3042729.0
24681,48801240.0,0.0,0.0,8784220.0
24693,38951838.0,0.0,0.0,7011332.0
24694,100056398.0,0.0,0.0,8333178.0
24710,50440716.0,0.0,0.0,4232472.0
24714,54510050.0,0.0,0.0,9811809.0
24715,28115520.0,0.0,0.0,5060664.0
24717,17015856.0,0.0,0.0,3062856.0
24728,7042416.0,0.0,0.0,1267596.0
24742,54023704.0,256086.0,0.0,9742816.0
24794,662542140.0,0.0,0.0,119257587.0
24803,81742812.0,0.0,0.0,14713704.0
24806,926788368.0,0.0,0.0,132893332.0
24816,535682344.0,0.0,0.0,96422820.0
24818,62099916.0,1400.0,0.0,7620725.0
24827,20216875.0,0.0,0.0,3639035.0
24874,13280705.0,900.0,0.0,2002349.0
24881,57647808.0,0.0,0.0,10376424.0
24894,27138648.0,0.0,0.0,4884948.0
24895,3723698.0,0.0,0.0,670266.0
24902,175374542.0,1135352.0,0.0,25933455.0
24904,4050000.0,0.0,0.0,567000.0
24907,48949020.0,0.0,0.0,8810820.0
24909,30000.0,0.0,0.0,5400.0
24918,21714648.0,0.0,0.0,3908640.0
24949,1436580760.0,4505947.0,139060.0,258751572.0
24951,101477250.0,0.0,0.0,17510544.0
24960,4426404405.0,3293584.0,0.0,668616869.0
24962,505631973.0,0.0,0.0,91013757.0
24965,330408714.0,1010375.0,0.0,55507799.0
24970,25471872.0,0.0,0.0,0.0
24998,554166727.0,971324.0,0.0,99172803.0
25002,1963787266.0,12503174.0,0.0,355732300.0
25005,148433337.0,0.0,0.0,19306656.0
25006,192651263.0,0.0,0.0,23886485.0
25010,10828308.0,0.0,0.0,1949100.0
25014,1060000.0,0.0,0.0,190800.0
25019,161127608.0,0.0,0.0,29002968.0
25037,188695818.0,0.0,0.0,36242021.0
25050,14838510.0,0.0,0.0,2670930.0
