,SND_MNTPRD_A,SND_MNTTVA_A,SND_MNTDRC_A,SND_MNTAVA_A,SND_MNTTAX_A,SND_MNTPAY_A,SND_MNTAIR_A
11350,360906000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
11371,247271484.0,0.0,0.0,0.0,440000.0,440000.0,0.0
11372,10000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
11376,4000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
11378,55338140.0,0.0,0.0,0.0,10000.0,10000.0,0.0
11380,9000000.0,0.0,0.0,0.0,60000.0,60000.0,0.0
11382,557130271.0,0.0,0.0,0.0,570000.0,570000.0,0.0
11392,2000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
11399,10392304.0,216075.0,0.0,0.0,237941.0,454016.0,180422.0
11400,10404283823.0,0.0,0.0,0.0,330000.0,330000.0,0.0
11413,221825500.0,0.0,0.0,0.0,700000.0,700000.0,0.0
11434,13000000.0,0.0,0.0,0.0,80000.0,80000.0,0.0
11443,288480008.0,0.0,0.0,0.0,170000.0,170000.0,0.0
11448,1099690033.0,0.0,0.0,0.0,140000.0,140000.0,0.0
11470,7523228732.0,0.0,0.0,0.0,290000.0,290000.0,0.0
11494,5000000.0,0.0,0.0,0.0,50000.0,50000.0,0.0
11496,92901136.0,0.0,0.0,0.0,30000.0,30000.0,0.0
11515,8000000.0,0.0,0.0,0.0,40000.0,40000.0,0.0
11522,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
11537,38144764215.0,0.0,0.0,0.0,4980000.0,4980000.0,0.0
11550,42000000.0,0.0,0.0,0.0,80000.0,80000.0,0.0
11552,62708507.0,0.0,0.0,0.0,0.0,0.0,0.0
11553,46000000.0,0.0,0.0,0.0,520000.0,520000.0,0.0
11556,5000000.0,0.0,0.0,0.0,30000.0,30000.0,0.0
11558,3000000.0,0.0,0.0,0.0,40000.0,40000.0,0.0
11561,189890623.0,0.0,0.0,0.0,450000.0,450000.0,0.0
11573,8000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
11579,13249831159.0,0.0,0.0,0.0,730000.0,730000.0,0.0
11585,11124574445.0,0.0,0.0,0.0,1690000.0,1690000.0,0.0
11624,47850117.0,0.0,0.0,0.0,20000.0,20000.0,0.0
11634,90000000.0,0.0,0.0,0.0,130000.0,130000.0,0.0
11638,12000000.0,0.0,0.0,0.0,90000.0,90000.0,0.0
11642,1309990165.0,0.0,0.0,0.0,520000.0,520000.0,0.0
11643,286894997.0,0.0,0.0,0.0,230000.0,230000.0,0.0
11646,446925182.0,0.0,0.0,0.0,80000.0,80000.0,0.0
11650,868901661.0,0.0,0.0,0.0,2630000.0,2630000.0,0.0
11652,6527602429.0,0.0,0.0,0.0,1750000.0,1750000.0,0.0
11654,58419674356.0,0.0,0.0,0.0,1370000.0,1370000.0,0.0
11679,8915497750.0,0.0,0.0,0.0,2020000.0,2020000.0,0.0
11690,5000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
11704,2984557938.0,0.0,0.0,0.0,530000.0,530000.0,0.0
11707,10948690.0,0.0,0.0,0.0,50000.0,50000.0,0.0
11709,150604610024.0,0.0,0.0,0.0,17095000.0,17095000.0,0.0
11714,1500000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
11722,6048750294.0,0.0,0.0,0.0,190000.0,190000.0,0.0
11723,2376283878.0,2053187.0,0.0,0.0,1671650.0,3724837.0,288.0
11726,5137379900.0,0.0,0.0,0.0,13700000.0,13700000.0,0.0
11727,7000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
11733,39714278.0,0.0,0.0,0.0,60000.0,60000.0,0.0
11739,9000000.0,0.0,0.0,0.0,30000.0,30000.0,0.0
11740,200000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
11743,5500000.0,0.0,0.0,0.0,30000.0,30000.0,0.0
11764,2069737953.0,0.0,0.0,0.0,70000.0,70000.0,0.0
11767,42983814.0,0.0,0.0,0.0,40000.0,40000.0,0.0
11781,1500000.0,0.0,0.0,0.0,30000.0,30000.0,0.0
11786,1116600000.0,0.0,0.0,0.0,560000.0,560000.0,0.0
11787,254631095.0,0.0,0.0,0.0,40000.0,40000.0,0.0
11789,1500000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
11803,10000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
11838,6203463301.0,0.0,0.0,0.0,270000.0,270000.0,0.0
11846,97402753395.0,15543386.0,0.0,0.0,6153993.0,21697379.0,0.0
11850,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
11851,13710300.0,0.0,0.0,0.0,50000.0,50000.0,0.0
11855,33000000.0,0.0,0.0,0.0,180000.0,180000.0,0.0
11856,2000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
11857,600000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
11860,4000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
11861,4500000.0,0.0,0.0,0.0,30000.0,30000.0,0.0
11863,2000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
11864,239826329.0,353861.0,0.0,0.0,380000.0,733861.0,0.0
11889,4496282.0,0.0,0.0,0.0,10000.0,10000.0,0.0
11891,2500000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
11940,3000000.0,0.0,0.0,0.0,30000.0,30000.0,0.0
11942,500000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
11949,70119066238.0,8495813.0,0.0,0.0,810709.0,9306522.0,0.0
11958,104085673.0,0.0,0.0,0.0,110000.0,110000.0,0.0
11962,35103081.0,0.0,0.0,0.0,20000.0,20000.0,0.0
11976,12000000.0,0.0,0.0,0.0,80000.0,80000.0,0.0
11977,17500000.0,0.0,0.0,0.0,60000.0,60000.0,0.0
11986,10994941746.0,0.0,0.0,0.0,820000.0,820000.0,0.0
11988,40000000.0,0.0,0.0,0.0,90000.0,90000.0,0.0
11989,10000000.0,0.0,0.0,0.0,70000.0,70000.0,0.0
11996,12345838530.0,0.0,0.0,0.0,1930000.0,1930000.0,0.0
11999,600000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
12001,8000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
12002,1560984965.0,0.0,0.0,0.0,490000.0,490000.0,0.0
12006,47285600.0,0.0,0.0,0.0,160000.0,160000.0,0.0
12008,6000000.0,0.0,0.0,0.0,40000.0,40000.0,0.0
12017,152079094528.0,0.0,0.0,0.0,44265000.0,44265000.0,0.0
12040,7000000.0,0.0,0.0,0.0,60000.0,60000.0,0.0
12041,1853805991.0,0.0,0.0,0.0,40000.0,40000.0,0.0
12055,38900000.0,0.0,0.0,0.0,560000.0,560000.0,0.0
12057,22227836.0,0.0,0.0,0.0,330000.0,330000.0,0.0
12063,151326975.0,0.0,0.0,0.0,70000.0,70000.0,0.0
12073,42000000.0,0.0,0.0,0.0,60000.0,60000.0,0.0
12082,16955291.0,0.0,0.0,0.0,80000.0,80000.0,0.0
12083,11548208.0,0.0,0.0,0.0,90000.0,90000.0,0.0
12096,700000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
12109,25391686.0,1037954.0,0.0,0.0,105207.0,1143161.0,0.0
12121,64866712.0,0.0,0.0,0.0,20000.0,20000.0,0.0
12136,186055845.0,107884.0,0.0,0.0,150000.0,257884.0,0.0
12145,114500000.0,0.0,0.0,0.0,320000.0,320000.0,0.0
12148,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
12151,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
12159,11000000.0,0.0,0.0,0.0,150000.0,150000.0,0.0
12169,112067742.0,0.0,0.0,0.0,50000.0,50000.0,0.0
12184,8441614.0,1307.0,0.0,0.0,60563.0,61870.0,0.0
12195,45000000.0,0.0,0.0,0.0,270000.0,270000.0,0.0
12206,3019732020.0,0.0,0.0,0.0,360000.0,360000.0,0.0
12229,4000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
12249,84647057180.0,0.0,0.0,0.0,12980000.0,12980000.0,0.0
12258,5482910.0,0.0,0.0,0.0,90000.0,90000.0,0.0
12260,13000000.0,0.0,0.0,0.0,30000.0,30000.0,0.0
12264,33000000.0,0.0,0.0,0.0,110000.0,110000.0,0.0
12270,22000000.0,0.0,0.0,0.0,1860000.0,1860000.0,0.0
12276,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
12303,112484971.0,0.0,0.0,0.0,60000.0,60000.0,0.0
12309,26000000.0,0.0,0.0,0.0,150000.0,150000.0,0.0
12313,44000000.0,0.0,0.0,0.0,90000.0,90000.0,0.0
12329,35000000.0,0.0,0.0,0.0,50000.0,50000.0,0.0
12336,887243181.0,0.0,0.0,0.0,140000.0,140000.0,0.0
12361,91222860.0,0.0,0.0,0.0,0.0,0.0,0.0
12363,8004738382.0,0.0,0.0,0.0,1550000.0,1550000.0,0.0
12379,5328476395.0,0.0,0.0,0.0,2660000.0,2660000.0,0.0
12382,22141015989.0,0.0,0.0,0.0,270000.0,270000.0,0.0
12386,2437954556.0,0.0,0.0,0.0,2100000.0,2100000.0,0.0
12395,2714459.0,0.0,0.0,0.0,30000.0,30000.0,0.0
12408,14426076681.0,0.0,0.0,0.0,2310000.0,2310000.0,0.0
12415,59000000.0,0.0,0.0,0.0,120000.0,120000.0,0.0
12420,103863154233.0,0.0,0.0,0.0,18910000.0,18910000.0,0.0
12421,1732049623.0,0.0,0.0,0.0,130000.0,130000.0,0.0
12432,12410626393.0,0.0,0.0,0.0,1270000.0,1270000.0,0.0
12436,155220527.0,0.0,0.0,0.0,100000.0,100000.0,0.0
12446,3000000.0,0.0,0.0,0.0,50000.0,50000.0,0.0
12449,48034571.0,0.0,0.0,0.0,30000.0,30000.0,0.0
12473,771603214.0,0.0,0.0,0.0,20000.0,20000.0,0.0
12487,3628969467.0,0.0,0.0,0.0,300000.0,300000.0,0.0
12489,13000000.0,0.0,0.0,0.0,125000.0,125000.0,0.0
12516,5873900148.0,0.0,0.0,0.0,690000.0,690000.0,0.0
12526,24000000.0,0.0,0.0,0.0,80000.0,80000.0,0.0
12531,3715842.0,0.0,0.0,0.0,70000.0,70000.0,0.0
12535,53262140.0,0.0,0.0,0.0,170000.0,170000.0,0.0
12537,20500000.0,0.0,0.0,0.0,160000.0,160000.0,0.0
12543,74660947.0,0.0,0.0,0.0,50000.0,50000.0,0.0
12546,32000000.0,0.0,0.0,0.0,30000.0,30000.0,0.0
12553,13500000.0,0.0,0.0,0.0,130000.0,130000.0,0.0
12568,1362254687.0,628419.0,0.0,0.0,1229243.0,1857662.0,0.0
12573,1292560186.0,0.0,0.0,0.0,180000.0,180000.0,0.0
12599,5000000.0,0.0,0.0,0.0,50000.0,50000.0,0.0
12615,2710267028.0,0.0,0.0,0.0,140000.0,140000.0,0.0
12625,807598163.0,0.0,0.0,0.0,350000.0,350000.0,0.0
12629,243767782.0,0.0,0.0,0.0,1360000.0,1360000.0,0.0
12632,2276473283.0,0.0,0.0,0.0,330000.0,330000.0,0.0
12636,348577774.0,0.0,0.0,0.0,10000.0,10000.0,0.0
12650,249778387.0,244236.0,0.0,0.0,70143.0,314379.0,0.0
12664,1500000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
12687,51660920.0,0.0,0.0,0.0,310000.0,310000.0,0.0
12693,3555690.0,0.0,0.0,0.0,30000.0,30000.0,0.0
12701,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
12710,152272485.0,0.0,0.0,0.0,10000.0,10000.0,0.0
12716,72032779736.0,0.0,0.0,0.0,190000.0,190000.0,0.0
12718,160363306.0,0.0,0.0,0.0,340000.0,340000.0,0.0
12731,2745627645.0,0.0,0.0,0.0,190000.0,190000.0,0.0
12741,4800000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
12750,17791796976.0,0.0,0.0,0.0,940000.0,940000.0,0.0
12761,5000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
12785,36921358.0,0.0,0.0,0.0,10000.0,10000.0,0.0
12791,10396644.0,0.0,0.0,0.0,20000.0,20000.0,0.0
12800,4303062959.0,0.0,0.0,0.0,2010000.0,2010000.0,0.0
12814,10000000.0,0.0,0.0,0.0,100000.0,100000.0,0.0
12819,831732488.0,0.0,0.0,0.0,450000.0,450000.0,0.0
12825,13082750.0,0.0,0.0,0.0,60000.0,60000.0,0.0
12831,3000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
12832,563321900.0,0.0,0.0,0.0,250000.0,250000.0,0.0
12837,89807265.0,0.0,0.0,0.0,60000.0,60000.0,0.0
12838,237444180.0,0.0,0.0,0.0,665000.0,665000.0,0.0
12852,185000000.0,0.0,0.0,0.0,330000.0,330000.0,0.0
12866,30000000.0,0.0,0.0,0.0,60000.0,60000.0,0.0
12867,103300000.0,0.0,0.0,0.0,200000.0,200000.0,0.0
12873,21000000.0,0.0,0.0,0.0,130000.0,130000.0,0.0
12874,2000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
12881,45955682.0,0.0,0.0,0.0,100000.0,100000.0,0.0
12884,2000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
12893,3268100095.0,0.0,0.0,0.0,620000.0,620000.0,0.0
12910,14000000.0,0.0,0.0,0.0,140000.0,140000.0,0.0
12911,385805529.0,0.0,0.0,0.0,110000.0,110000.0,0.0
12912,2500000.0,0.0,0.0,0.0,30000.0,30000.0,0.0
12915,26033464096.0,0.0,0.0,0.0,130000.0,130000.0,0.0
12934,20000000.0,0.0,0.0,0.0,80000.0,80000.0,0.0
12941,83841413.0,0.0,0.0,0.0,0.0,0.0,0.0
12953,6000000.0,0.0,0.0,0.0,40000.0,40000.0,0.0
12956,36382891151.0,0.0,0.0,0.0,3990000.0,3990000.0,0.0
12972,55096168.0,0.0,0.0,0.0,60000.0,60000.0,0.0
12974,35838086.0,0.0,0.0,0.0,20000.0,20000.0,0.0
12977,238795640.0,0.0,0.0,0.0,100000.0,100000.0,0.0
12979,729083430.0,0.0,0.0,0.0,190000.0,190000.0,0.0
12982,32000000.0,0.0,0.0,0.0,140000.0,140000.0,0.0
12984,2476385.0,0.0,0.0,0.0,10000.0,10000.0,0.0
12992,132271494.0,277483.0,0.0,0.0,205675.0,483158.0,0.0
12994,103501095464.0,0.0,0.0,0.0,3925000.0,3925000.0,0.0
12996,3380954400.0,0.0,0.0,0.0,90000.0,90000.0,0.0
13007,267223697.0,0.0,0.0,0.0,80000.0,80000.0,0.0
13023,9000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
13024,41699600.0,0.0,0.0,0.0,80000.0,80000.0,0.0
13032,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
13033,67369300.0,0.0,0.0,0.0,30000.0,30000.0,0.0
13047,93098145.0,0.0,0.0,0.0,40000.0,40000.0,0.0
13049,133681823.0,112260.0,0.0,0.0,86490.0,198750.0,0.0
13051,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
13066,8000000.0,0.0,0.0,0.0,30000.0,30000.0,0.0
13078,40277708.0,0.0,0.0,0.0,10000.0,10000.0,0.0
13084,1280437304.0,0.0,0.0,0.0,1480000.0,1480000.0,0.0
13094,96986817.0,0.0,0.0,0.0,50000.0,50000.0,0.0
13100,45500000.0,0.0,0.0,0.0,140000.0,140000.0,0.0
13102,15821700.0,0.0,0.0,0.0,80000.0,80000.0,0.0
13103,1200000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
13105,14485774474.0,118955797.0,0.0,0.0,7071158.0,126026955.0,0.0
13112,19198734263.0,0.0,0.0,0.0,19310000.0,19310000.0,0.0
13122,15924728564.0,0.0,0.0,0.0,430000.0,430000.0,0.0
13126,9241245401.0,0.0,0.0,0.0,1810000.0,1810000.0,0.0
13132,3466904329.0,0.0,0.0,0.0,230000.0,230000.0,0.0
13134,308913305.0,0.0,0.0,0.0,20000.0,20000.0,0.0
13135,16713215.0,0.0,0.0,0.0,10000.0,10000.0,0.0
13136,84000000.0,0.0,0.0,0.0,140000.0,140000.0,0.0
13145,30191086.0,0.0,0.0,0.0,0.0,0.0,0.0
13146,4831730934.0,0.0,0.0,0.0,540000.0,540000.0,0.0
13147,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
13158,476652049.0,0.0,0.0,0.0,10000.0,10000.0,0.0
13159,8833708376.0,50127.0,0.0,0.0,1136414.0,1186541.0,0.0
13160,1140175.0,0.0,0.0,0.0,0.0,0.0,0.0
13165,752605731.0,0.0,0.0,0.0,260000.0,260000.0,0.0
13200,69613777502.0,0.0,0.0,0.0,300000.0,300000.0,0.0
13213,3000000.0,0.0,0.0,0.0,30000.0,30000.0,0.0
13218,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
13221,46176297.0,0.0,0.0,0.0,50000.0,50000.0,0.0
13230,8000000.0,0.0,0.0,0.0,50000.0,50000.0,0.0
13243,3000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
13248,125022851.0,0.0,0.0,0.0,550000.0,550000.0,0.0
13251,198497457.0,0.0,0.0,0.0,510000.0,510000.0,0.0
13252,23072744093.0,0.0,0.0,0.0,180000.0,180000.0,0.0
13259,15081137.0,0.0,0.0,0.0,50000.0,50000.0,0.0
13283,33096017.0,0.0,0.0,0.0,20000.0,20000.0,0.0
13285,3292782914.0,0.0,0.0,0.0,210000.0,210000.0,0.0
13306,1000000.0,0.0,0.0,0.0,110000.0,110000.0,0.0
13312,119305901.0,3302107.0,0.0,0.0,159063.0,3461170.0,0.0
13318,28311598435.0,0.0,0.0,0.0,16200000.0,16200000.0,0.0
13357,6000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
13366,35500000.0,0.0,0.0,0.0,260000.0,260000.0,0.0
13370,8500000.0,0.0,0.0,0.0,60000.0,60000.0,0.0
13371,17684182900.0,3976646.0,0.0,0.0,4510000.0,8486646.0,0.0
13372,124000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
13374,39929892.0,0.0,0.0,0.0,90000.0,90000.0,0.0
13386,955142989.0,0.0,0.0,0.0,1410000.0,1410000.0,0.0
13390,4000000.0,0.0,0.0,0.0,40000.0,40000.0,0.0
13393,8000000.0,0.0,0.0,0.0,40000.0,40000.0,0.0
13402,13000000.0,0.0,0.0,0.0,70000.0,70000.0,0.0
13405,3500000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
13410,7080885690.0,113250.0,0.0,0.0,80000.0,193250.0,0.0
13411,81600000.0,0.0,0.0,0.0,280000.0,280000.0,0.0
13422,14000000.0,0.0,0.0,0.0,130000.0,130000.0,0.0
13426,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
13445,21000000.0,0.0,0.0,0.0,70000.0,70000.0,0.0
13464,30000000.0,0.0,0.0,0.0,290000.0,290000.0,0.0
13472,19475224683.0,0.0,0.0,0.0,600000.0,600000.0,0.0
13474,106225735.0,0.0,0.0,0.0,280000.0,280000.0,0.0
13479,4000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
13481,2500000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
13486,21018153574.0,1762837.0,0.0,0.0,722195.0,2485032.0,0.0
13494,9867933557.0,0.0,0.0,0.0,3460000.0,3460000.0,0.0
13518,2000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
13522,159614421.0,0.0,0.0,0.0,670000.0,670000.0,0.0
13523,102127782.0,0.0,0.0,0.0,40000.0,40000.0,0.0
13533,10812154839.0,0.0,0.0,0.0,3880000.0,3880000.0,0.0
13540,2322835055.0,0.0,0.0,0.0,590000.0,590000.0,0.0
13543,4000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
13547,41000000.0,0.0,0.0,0.0,250000.0,250000.0,0.0
13549,96343909.0,0.0,0.0,0.0,400000.0,400000.0,0.0
13565,26000000.0,0.0,0.0,0.0,210000.0,210000.0,0.0
13568,34100000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
13574,130240341195.0,0.0,0.0,0.0,30180000.0,30180000.0,0.0
13575,36000000.0,0.0,0.0,0.0,120000.0,120000.0,0.0
13579,190277932.0,0.0,0.0,0.0,440000.0,440000.0,0.0
13583,1820122452.0,0.0,0.0,0.0,100000.0,100000.0,0.0
13591,55254676.0,0.0,0.0,0.0,10000.0,10000.0,0.0
13593,59000000.0,0.0,0.0,0.0,200000.0,200000.0,0.0
13599,88000000.0,0.0,0.0,0.0,110000.0,110000.0,0.0
13601,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
13619,6403749427.0,0.0,0.0,0.0,1120000.0,1120000.0,0.0
13626,4000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
13629,20000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
13630,44606035.0,1240841.0,0.0,0.0,724593.0,1965434.0,0.0
13651,12680356.0,29871.0,0.0,0.0,40000.0,69871.0,0.0
13653,11000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
13654,1508433.0,0.0,0.0,0.0,30000.0,30000.0,0.0
13655,167920685.0,3676078.0,0.0,0.0,120839.0,3796917.0,0.0
13662,364488790.0,0.0,0.0,0.0,320000.0,320000.0,0.0
13663,269003402.0,0.0,0.0,0.0,50000.0,50000.0,0.0
13676,53000000.0,0.0,0.0,0.0,90000.0,90000.0,0.0
13688,214825082.0,0.0,0.0,0.0,490000.0,490000.0,0.0
13694,5000000.0,0.0,0.0,0.0,50000.0,50000.0,0.0
13695,36730529.0,0.0,0.0,0.0,110000.0,110000.0,0.0
13703,34856392.0,0.0,0.0,0.0,70000.0,70000.0,0.0
13720,3226802.0,0.0,0.0,0.0,0.0,0.0,0.0
13721,10368097849.0,0.0,0.0,0.0,2590000.0,2590000.0,0.0
13723,1039107308.0,0.0,0.0,0.0,710000.0,710000.0,0.0
13733,1500000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
13748,2526783976.0,0.0,0.0,0.0,290000.0,290000.0,0.0
13749,1360203202.0,0.0,0.0,0.0,1780000.0,1780000.0,0.0
13755,4000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
13756,3145582997.0,226679000.0,0.0,0.0,119008445.0,345687445.0,0.0
13768,25312403.0,0.0,0.0,0.0,0.0,0.0,0.0
13774,848930135.0,0.0,0.0,0.0,60000.0,60000.0,0.0
13790,5588523.0,0.0,0.0,0.0,30000.0,30000.0,0.0
13799,153764283.0,0.0,0.0,0.0,200000.0,200000.0,0.0
13806,632419696.0,0.0,0.0,0.0,60000.0,60000.0,0.0
13844,30219394.0,0.0,0.0,0.0,140000.0,140000.0,0.0
13847,1913917467.0,0.0,0.0,0.0,5550000.0,5550000.0,0.0
13857,133000000.0,0.0,0.0,0.0,60000.0,60000.0,0.0
13920,156517530.0,0.0,0.0,0.0,10000.0,10000.0,0.0
13923,501213691.0,0.0,0.0,0.0,470000.0,470000.0,0.0
13926,18000000.0,0.0,0.0,0.0,30000.0,30000.0,0.0
13942,10532038.0,0.0,0.0,0.0,250000.0,250000.0,0.0
13950,11168637.0,0.0,0.0,0.0,0.0,0.0,0.0
13957,2000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
13971,20500000.0,0.0,0.0,0.0,1790000.0,1790000.0,0.0
13973,2000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
13983,4348003031.0,0.0,0.0,0.0,480000.0,480000.0,0.0
13985,6500000.0,0.0,0.0,0.0,40000.0,40000.0,0.0
13991,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
13992,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
13994,11000000.0,0.0,0.0,0.0,110000.0,110000.0,0.0
14005,3281192509.0,0.0,0.0,0.0,900000.0,900000.0,0.0
14006,2486376738.0,0.0,0.0,0.0,570000.0,570000.0,0.0
14010,126500000.0,0.0,0.0,0.0,220000.0,220000.0,0.0
14016,3473740704.0,0.0,0.0,0.0,160000.0,160000.0,0.0
14023,224000000.0,0.0,0.0,0.0,60000.0,60000.0,0.0
14026,910878275.0,929951.0,0.0,0.0,1087363.0,2017314.0,0.0
14030,2000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
14043,727400000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
14048,440391067.0,0.0,0.0,0.0,390000.0,390000.0,0.0
14053,61097453.0,75680.0,0.0,0.0,98975.0,174655.0,96216.0
14061,11018995490.0,0.0,0.0,0.0,30000.0,30000.0,0.0
14063,2000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
14066,130713365.0,0.0,0.0,0.0,130000.0,130000.0,0.0
14083,3000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
14085,7000000.0,0.0,0.0,0.0,70000.0,70000.0,0.0
14089,221660818.0,0.0,0.0,0.0,510000.0,510000.0,0.0
14091,2777785970.0,0.0,0.0,0.0,540000.0,540000.0,0.0
14110,4396071671.0,0.0,0.0,0.0,340000.0,340000.0,0.0
14112,134500000.0,0.0,0.0,0.0,290000.0,290000.0,0.0
14116,106100000.0,0.0,0.0,0.0,170000.0,170000.0,0.0
14120,16761512480.0,0.0,0.0,0.0,1150000.0,1150000.0,0.0
14122,600000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
14125,2000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
14126,7298052400.0,0.0,0.0,0.0,5790000.0,5790000.0,0.0
14147,8000000.0,0.0,0.0,0.0,420000.0,420000.0,0.0
14148,23000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
14163,59622482.0,0.0,0.0,0.0,10000.0,10000.0,0.0
14187,4000000.0,0.0,0.0,0.0,40000.0,40000.0,0.0
14190,11331335.0,0.0,0.0,0.0,30000.0,30000.0,0.0
14198,218559043.0,0.0,0.0,0.0,80000.0,80000.0,0.0
14205,628000000.0,0.0,0.0,0.0,340000.0,340000.0,0.0
14211,8526707.0,135591.0,0.0,0.0,98604.0,234195.0,0.0
14214,2500000.0,0.0,0.0,0.0,30000.0,30000.0,0.0
14228,3645472008.0,0.0,0.0,0.0,580000.0,580000.0,0.0
14241,5000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
14263,17509667638.0,0.0,0.0,0.0,5240000.0,5240000.0,0.0
14264,111000000.0,0.0,0.0,0.0,230000.0,230000.0,0.0
14265,1659058522.0,0.0,0.0,0.0,220000.0,220000.0,0.0
14266,337464894.0,0.0,0.0,0.0,820000.0,820000.0,0.0
14284,19155038985.0,0.0,0.0,0.0,890000.0,890000.0,0.0
14288,1000000.0,0.0,0.0,0.0,10000.0,10000.0,0.0
14294,88785052.0,5375706.0,0.0,0.0,3283740.0,8659446.0,0.0
14303,6389024650.0,0.0,0.0,0.0,60000.0,60000.0,0.0
14305,16411183.0,0.0,0.0,0.0,130000.0,130000.0,0.0
14317,99113.0,0.0,0.0,0.0,0.0,0.0,0.0
14323,14955597.0,0.0,0.0,0.0,20000.0,20000.0,0.0
14330,1211478172.0,0.0,0.0,0.0,290000.0,290000.0,0.0
14331,1087617173.0,0.0,0.0,0.0,330000.0,330000.0,0.0
14333,56052405.0,0.0,0.0,0.0,80000.0,80000.0,0.0
14335,24234777.0,2749205.0,0.0,0.0,1641459.0,4390664.0,0.0
14339,5200693232.0,0.0,0.0,0.0,820000.0,820000.0,0.0
14362,1655913705.0,0.0,0.0,0.0,1180000.0,1180000.0,0.0
14372,706668766.0,0.0,0.0,0.0,0.0,0.0,0.0
14373,916329994.0,661848.0,0.0,0.0,359467.0,1021315.0,0.0
14374,157770809.0,0.0,0.0,0.0,40000.0,40000.0,0.0
14386,201798143.0,0.0,0.0,0.0,80000.0,80000.0,0.0
14389,16000000.0,0.0,0.0,0.0,20000.0,20000.0,0.0
14394,6828036110.0,0.0,0.0,0.0,560000.0,560000.0,0.0
14398,21980911276.0,0.0,0.0,0.0,50000.0,50000.0,0.0
14414,83000000.0,0.0,0.0,0.0,170000.0,170000.0,0.0
