,ADB_MNTORD,target,GROUP
3116,25880517.0,16.375782531964642,1
3119,10394296.0,13.923175017503938,1
3120,32186480.0,0.0,0
3122,181172263.0,0.0,0
3126,73285.0,12.553707349357495,1
3127,3461797.0,13.176986023345131,1
3129,18030707.0,15.935659807633908,1
3130,5383673.0,0.0,0
3131,13143229.0,16.357174439277507,1
3140,43595651.0,14.48293164207333,1
3141,66891648.0,0.0,0
3147,10604238.0,0.0,0
3148,14580445889.0,14.811469773652798,1
3151,290265462.0,15.46776367715067,1
3159,728000.0,14.36421041185893,1
3160,2189249850.0,0.0,0
3173,436600.0,14.533563011427615,1
3177,1099978.0,17.874006536342105,1
3184,392000.0,14.371194626811945,1
3185,36776703.0,0.0,0
3186,17186346.0,0.0,0
3188,137419769.0,14.180026580143076,1
3206,277929208.0,0.0,0
3210,116162344.0,16.040691035457627,1
3217,35448054.0,14.85950156449132,1
3221,389126934.0,0.0,0
3222,11078719.0,14.337049389835405,1
3224,730635192.0,18.69715318761807,1
3225,15531740.0,18.775387698670016,1
3228,19567652.0,14.834697170777776,1
3230,44485075.0,15.35659296717768,1
3231,9095150273.0,18.243275239547,1
3232,14264400.0,15.1008308798674,1
3236,117875483.0,21.571761879797656,1
3244,16820067.0,11.80495308185224,1
3246,9817633.0,0.0,0
3247,727116.0,0.0,0
3249,463388673.0,0.0,0
3250,1588967293.0,16.194611685686375,1
3252,22285139.0,13.381823428724429,1
3258,174018230.0,0.0,0
3261,50284529.0,0.0,0
3268,176946935.0,17.135582262419685,1
3270,284867235.0,0.0,0
3271,2159554.0,15.991130879378998,1
3277,1049755364.0,0.0,0
3280,120106931.0,0.0,0
3282,8000000.0,15.60970788653035,1
3300,5705246976.0,0.0,0
3301,1333222184.0,17.472612177855314,1
3306,6259638785.0,0.0,0
3310,6384621.0,0.0,0
3311,38591900.0,0.0,0
3313,4149600.0,16.002591529104183,1
3315,26131712.0,14.143255536901874,1
3321,19925892.0,15.9852441414466,1
3329,196377832.0,16.473092878317317,1
3336,2416189844.0,0.0,0
3339,1942600.0,14.264968946744911,1
3343,16415000.0,18.52269528106211,1
3350,41000000.0,0.0,0
3354,236000.0,14.04408334427337,1
3355,742242355.0,16.244155097994142,1
3357,381603500.0,16.010623796882232,1
3361,341756579.0,0.0,0
3371,124315351.0,16.470337252139508,1
3372,56023793.0,0.0,0
3375,16279860.0,17.291082212033373,1
3378,115955.0,14.063434132682564,1
3384,3927486.0,0.0,0
3386,9262868.0,16.252039221126008,1
3387,59800830.0,14.813103265839144,1
3391,282619595.0,17.121957016742133,1
3394,36054178.0,0.0,0
3396,17999650.0,15.873294763438215,1
3398,17290474.0,13.163718349866604,1
3406,166034887.0,0.0,0
3407,32064827.0,15.655338343590751,1
3410,16354800.0,14.036572744741305,1
3423,445008452.0,0.0,0
3425,3375200.0,0.0,0
3429,56631953.0,0.0,0
3431,152936233.0,15.849168860142061,1
3432,18000000.0,16.51481798548913,1
3435,1398279037.0,14.523294102457207,1
3446,2648800.0,16.17206447791435,1
3467,526776529.0,15.254335223059778,1
3475,742700.0,16.821767304451015,1
3480,63538183.0,0.0,0
3482,31835000.0,14.500580706949796,1
3483,39469060.0,6.424869023905388,1
3487,3037484.0,13.0984148878857,1
3504,22965000.0,18.088535319165622,1
3506,114636198.0,0.0,0
3512,543904401.0,16.781023904442254,1
3515,1500200.0,14.300205120067904,1
3518,356374428.0,9.325987795502144,1
3522,103021933.0,14.110974026671787,1
3529,5706000.0,16.9980124393825,1
3531,10882516.0,16.00392376225523,1
3535,2871100.0,13.577938413331266,1
3538,9661960.0,0.0,0
3539,94325423.0,15.139067175572865,1
3541,73367209.0,0.0,0
3543,23600000.0,14.403297778421795,1
3546,2209613.0,18.156889440749268,1
3548,530021532.0,0.0,0
3550,41799757.0,15.621868778304302,1
3551,322621261.0,17.63308214874373,1
3552,63044077.0,15.120472838860321,1
3553,771078783.0,15.856802442705288,1
3554,57152858.0,0.0,0
3557,166598017.0,14.33138879575091,1
3569,966010996.0,0.0,0
3570,1708825.0,14.639445182462499,1
3572,18000000.0,15.12599565439881,1
3574,70854564.0,16.19516076075319,1
3579,1963084768.0,16.74518139132793,1
3580,25543371.0,18.647389293103668,1
3582,145800.0,13.526148408306167,1
3592,52807698.0,17.282509069587906,1
3596,207573500.0,0.0,0
3600,1499700.0,14.414898006154845,1
3604,15887919.0,13.103861264073142,1
3605,442673363.0,15.571335893980269,1
3607,21750240.0,0.0,0
3608,5588849.0,0.0,0
3612,14325080.0,15.874655637931786,1
3613,197145.0,14.30222072755193,1
3622,34103559.0,0.0,0
3625,237612033.0,14.549380208092028,1
3633,3604000.0,0.0,0
3635,12110526.0,15.899642706527162,1
3637,61247275.0,0.0,0
3662,123126800.0,0.0,0
3665,1596168.0,0.0,0
3666,95844509.0,14.922478507334773,1
3667,14144508.0,16.78325397227105,1
3679,11924640.0,15.789872516743205,1
3682,121244880.0,15.765524844940646,1
3687,50563.0,0.0,0
3691,557437114.0,16.92091694522033,1
3693,140168938.0,0.0,0
3694,19644106.0,14.205855936873279,1
3695,1862834237.0,0.0,0
3699,1885407059.0,0.0,0
3700,23396768.0,15.662069243646645,1
3701,26603786.0,14.16982551933351,1
3704,192413081.0,17.194842217613136,1
3705,5093824.0,0.0,0
3707,32820148.0,17.62248080037389,1
3708,568644415.0,14.034981774503771,1
3718,1698177027.0,0.0,0
3724,7400584093.0,0.0,0
3733,545029061.0,18.236036816542143,1
3735,1254273689.0,0.0,0
3737,31746100.0,14.710380289683062,1
3739,4441283.0,18.1089318960333,1
3742,77182337.0,0.0,0
3744,4248000.0,16.578675452598723,1
3746,2953593.0,15.398156550804217,1
3753,122023887.0,14.299238945348053,1
3757,1950665.0,16.348032475652097,1
3758,1342865232.0,0.0,0
3766,25753336.0,16.03100063410734,1
3768,31860000.0,16.498201309189547,1
3770,430000.0,15.486803393906744,1
3774,42639300.0,15.400292187148088,1
3775,3571193.0,14.713213604201648,1
3776,4017013619.0,17.054130145651072,1
3783,43146334.0,16.467516054234128,1
3787,1168564193.0,0.0,0
3789,6419000.0,13.055137515264995,1
3797,91137111.0,0.0,0
3800,6508233.0,14.05399897235391,1
3806,36924580.0,14.853284493643734,1
3810,18718028.0,0.0,0
3813,49421729.0,15.007352074879325,1
3816,12595309.0,14.802394693124073,1
3822,39014000.0,14.905971044123724,1
3824,51784063.0,17.499821241120546,1
3830,16282000.0,14.397374719414625,1
3833,4671900.0,16.543034051092004,1
3838,178635073.0,0.0,0
3845,71323200.0,14.820691267818393,1
3847,1096040.0,14.425023923870935,1
3850,3890727537.0,0.0,0
3858,7017375.0,15.591486791309052,1
3860,60526920.0,0.0,0
3872,66877889.0,0.0,0
3883,496016710.0,0.0,0
3886,1757510166.0,20.872907385331995,1
3890,36414000.0,15.530151193607626,1
3891,23222400.0,0.0,0
3892,17932750.0,15.769502107219395,1
3895,49230000.0,0.0,0
3898,304000.0,16.070335895735205,1
3900,34058861.0,0.0,0
3901,30255269.0,16.47291897170038,1
3903,499600.0,17.4336458222138,1
3909,37735378.0,15.83479065179605,1
3911,105117656.0,16.39454047132892,1
3912,9981763.0,13.777318435630036,1
3913,11516800.0,15.075405462208948,1
3915,38705195163.0,20.3479471608188,1
3920,2915708661.0,19.82194371682904,1
3924,589590996.0,17.40040593757936,1
3928,29071200.0,15.039384514144453,1
3929,303903825.0,17.624021915302905,1
3931,1387499.0,0.0,0
3935,2140273143.0,0.0,0
3937,38147829.0,0.0,0
3939,29356200.0,0.0,0
3945,8077640.0,14.02429795100582,1
3950,256309105.0,0.0,0
3951,224967032.0,0.0,0
3964,42541697.0,21.100503498259265,1
3965,707010638.0,17.854187465201303,1
3968,3411485.0,16.707796926268074,1
3971,9836863.0,12.78996284015317,1
3975,3565460.0,0.0,0
3977,176904750.0,16.933163030632993,1
3978,105856650.0,16.5972835379952,1
3980,70387360.0,16.942606783188758,1
3983,120693097.0,14.279472850026295,1
3985,26029217.0,17.18736323113185,1
3986,223631056.0,0.0,0
3993,998600.0,14.708185826914006,1
3994,258032731.0,11.794511494249956,1
3997,1582536442.0,0.0,0
4002,621861438.0,0.0,0
4007,24364752.0,15.075428440335903,1
4009,2667942.0,14.768855812340073,1
4011,631615692.0,14.441331869673126,1
4012,9999600.0,15.906621990809615,1
4014,249900.0,14.747388771366811,1
4016,116583000.0,16.43953705997369,1
4017,73296611.0,14.591874633898735,1
4019,158046347.0,16.0150941284647,1
4022,219867102.0,0.0,0
4024,661000000.0,17.369642108375476,1
4032,407627361.0,15.62323884423236,1
4038,401597758.0,17.047912846347522,1
4042,13661231.0,14.54975985380699,1
4054,17999800.0,14.176050124619445,1
4057,7927550.0,14.808956015920119,1
4058,191521953.0,13.536732724848216,1
4061,6409321.0,16.709678379463178,1
4064,39485200.0,0.0,0
4066,365195188.0,0.0,0
4067,29008040.0,15.933784516266206,1
4073,6265800.0,16.66785485050376,1
4082,4526416.0,15.070878986441894,1
4084,37800990.0,17.880863014675235,1
4090,663838.0,15.485524526329625,1
4091,505104249.0,0.0,0
4092,4088715848.0,0.0,0
4096,1986563483.0,0.0,0
4106,1063538093.0,18.339397258499016,1
4115,1517944.0,17.660304642372534,1
4116,17659280.0,10.357266520922844,1
4120,390063.0,0.0,0
4121,743146044.0,0.0,0
4129,722980647.0,16.228058051681746,1
4136,491505.0,16.521375239223563,1
4139,96264268.0,16.868630077507472,1
4147,10566428.0,14.981852832125515,1
4151,19341093.0,15.076998212599133,1
4156,526480.0,16.027899681259143,1
4157,4831557.0,13.402101983901794,1
4158,463295.0,0.0,0
4167,160035570.0,16.928472914324395,1
4172,879500.0,16.211548379494893,1
4179,286101252.0,18.78330478586399,1
4186,2199680.0,16.39142587658188,1
4189,379197615.0,11.44521391509716,1
4198,5436229742.0,19.000180029863426,1
4201,560000.0,15.685473968447507,1
4205,540017.0,17.47396224739814,1
4207,141990633.0,17.763095437303328,1
4208,6956631.0,0.0,0
4210,9226517.0,0.0,0
4214,10164843.0,17.126152143142278,1
4225,568653795.0,18.278469504496524,1
4227,28099440.0,15.270947512695534,1
4231,520107058.0,0.0,0
4233,22746000.0,16.012538004760433,1
4235,128132062.0,15.354733924399483,1
4236,172430256.0,8.517393171418902,1
4237,7189267.0,0.0,0
4238,79268.0,16.81227130246067,1
4241,5089991.0,16.303764100652522,1
4250,12605000.0,17.305682363577972,1
4258,123011689.0,17.931060309184517,1
4259,103363777.0,16.71215438303769,1
4260,106719200.0,0.0,0
4267,213512771.0,16.864604482879994,1
4269,46483967.0,15.875120624431831,1
4270,565500.0,17.943156263875473,1
4274,7112214.0,0.0,0
4276,2800000.0,0.0,0
4281,4387697.0,15.772319809711444,1
4284,9808683.0,13.15258409645293,1
4285,48026250.0,15.254468286992214,1
4287,46100000.0,0.0,0
4289,138963158.0,0.0,0
4292,2631619.0,16.735085607234794,1
4297,2025283129.0,0.0,0
4299,5271000.0,20.02496440200961,1
4301,371130939.0,14.002024149224324,1
4305,8817610.0,14.676811487565589,1
4308,145485400.0,0.0,0
4313,39456485.0,0.0,0
4315,41819500.0,0.0,0
4321,121208479.0,17.039157622344963,1
4327,33076727.0,16.08035068834935,1
4328,182618164.0,0.0,0
4329,206766855.0,0.0,0
4332,1367371602.0,0.0,0
4344,310480930.0,15.1917576135291,1
4345,499847.0,17.41739697128411,1
4347,18085800.0,14.187395442075832,1
4351,1437035139.0,0.0,0
4353,2139000.0,14.788365727309337,1
4354,9797000.0,0.0,0
4359,63671948.0,14.291154500693686,1
4365,1857000.0,17.367811667922172,1
4366,99581000.0,17.64377238242502,1
4371,75523331.0,19.12522977071412,1
4376,17982250.0,13.104060904313945,1
4385,19204200.0,14.890327639586511,1
4389,10138232.0,12.80957407308615,1
4391,38415708.0,0.0,0
4397,416706376.0,17.628173961735175,1
4398,23918600.0,17.234274834239688,1
4400,164776445.0,0.0,0
4411,9498000.0,16.65984233313946,1
4431,811550654.0,0.0,0
4435,4326868.0,0.0,0
4437,1283840.0,15.000897612298427,1
4443,100000.0,13.469539550521315,1
4453,5876307.0,17.4862305730085,1
4457,547194981.0,0.0,0
4460,7270443.0,12.657893210279598,1
4461,35109720.0,0.0,0
4464,155212760.0,0.0,0
4465,500000.0,15.597839364621539,1
4466,95707409.0,12.799995997945018,1
4468,48273087.0,18.5985985936458,1
4473,62832540.0,16.07567091439962,1
4474,101428590.0,16.196534303592394,1
4478,59667405.0,12.85988630657444,1
4479,47238057.0,15.790397509141345,1
4483,481965132.0,18.11306946419349,1
4484,21084172.0,0.0,0
4485,79560471.0,0.0,0
4490,62062709.0,0.0,0
4494,769193187.0,18.935971103933802,1
4506,41304246.0,0.0,0
4507,34131458.0,16.173991840750777,1
4516,280000.0,17.45566223971237,1
4517,36362213.0,15.952137402011447,1
4520,3480358533.0,0.6931471805599453,1
4521,1263700.0,12.669029630391867,1
4526,15690010.0,14.199524560782724,1
4530,880387.0,14.154836575818353,1
4538,1904806447.0,13.867236408785802,1
4541,1273080.0,13.756989097951756,1
4546,2000000.0,10.65622352450773,1
4551,5486779704.0,0.0,0
4556,219059996.0,0.0,0
4569,2000000.0,15.055168602247713,1
4570,518923402.0,16.792302897994777,1
4573,40992961.0,16.320180536890668,1
4574,188799.0,16.25817936764553,1
4575,7883580.0,14.372212963261724,1
4591,521973582.0,15.105605644151876,1
4592,42000000.0,15.995837165399607,1
4594,201196012.0,15.713836015975382,1
4598,12861473897.0,0.0,0
4599,34971650.0,16.202604064814196,1
4600,19386727.0,0.0,0
4612,339781740.0,0.0,0
4613,1385000.0,15.932486656457524,1
4620,220863472.0,17.333059521612054,1
4621,3897068.0,18.543206152317683,1
4633,177001824.0,0.0,0
4638,243000.0,17.693383491182896,1
4639,37566950.0,16.109711300317848,1
4644,7664435.0,0.0,0
4664,92076022.0,17.62697859369153,1
4665,2063174729.0,19.173321158315336,1
4667,49559079.0,14.215497354153301,1
4669,15961361.0,14.047735151518676,1
4672,50476538.0,15.648967158668508,1
4677,128020430.0,16.668294841579485,1
4679,140738198.0,20.160648592894763,1
4682,868575167.0,17.310745825559565,1
4693,124754200.0,0.0,0
4694,40452349.0,18.727696326329035,1
4700,244898792.0,0.0,0
4703,199348751.0,16.827324082289866,1
4711,65230540.0,16.350280446764554,1
4717,645250.0,14.054012365167091,1
4718,256579352.0,0.0,0
4720,14153758.0,13.249087654095874,1
4737,7860500.0,0.0,0
4741,7884046.0,17.189202064354227,1
4751,6145100589.0,17.321820674589155,1
4756,20541808.0,0.0,0
4757,45925500.0,15.540456208416051,1
4761,8483500.0,17.761457504150798,1
4766,36668789.0,14.490696395024129,1
4767,34552308.0,15.143539480954168,1
4770,66786006.0,14.583652495939068,1
4773,8416947803.0,18.379183573635554,1
4775,36145620.0,0.0,0
4777,9257979.0,0.0,0
4779,1775504882.0,0.0,0
4783,2373575016.0,15.601986594409786,1
4791,119157211.0,17.380929254244023,1
4794,914500.0,16.230692818771633,1
4795,15998146.0,6.148468295917647,1
4799,2483052515.0,0.0,0
4803,12664582.0,16.948159338173813,1
4809,747684.0,0.0,0
4811,54243315.0,15.640995380012571,1
4824,56159227.0,16.27191201776635,1
4836,8767568.0,16.172069878431124,1
4842,60655098782.0,21.664876910591644,1
4849,853520937.0,0.0,0
4850,29966560.0,14.794933823038026,1
4851,760211574.0,0.0,0
4853,210980205.0,14.995018421280696,1
4865,13634750.0,0.0,0
4867,49776600.0,7.754052639035757,1
4868,12105063.0,18.11988311740937,1
4869,638265527.0,0.0,0
4875,1915132.0,0.0,0
4882,6150600.0,0.0,0
4883,87475200.0,15.909860785828009,1
4884,71508.0,18.282625717966205,1
4887,4919998.0,16.52094928546899,1
4894,101101753.0,0.0,0
4896,34932248.0,0.0,0
4897,65770760.0,17.29617023273817,1
4899,4145994873.0,0.0,0
4901,20313935.0,17.208675196692447,1
4902,152999.0,16.656986029393572,1
4906,2520000.0,0.0,0
4907,20101045.0,14.295008968771802,1
4919,76581493.0,12.221040072651961,1
4939,4849929.0,17.597588258775488,1
4940,370418892.0,16.018075848269998,1
4946,295255508.0,17.880729404649244,1
4948,20478047.0,14.214200096992414,1
4953,3964000.0,16.26049298719568,1
4961,103580146.0,12.591678524740319,1
4963,1215400.0,16.574140115327516,1
4964,26904000.0,14.586335652275393,1
4970,22143227.0,0.0,0
4979,2526120302.0,0.0,0
4981,334213323.0,15.410840621029756,1
4982,59564604.0,15.478786823375035,1
4983,386916076.0,0.0,0
4992,58590000.0,14.11734772271811,1
4993,233459696.0,14.978697617112939,1
4994,291814096.0,18.374378761689325,1
5004,25165617.0,16.207371936105947,1
5007,92130142.0,0.0,0
5008,37282111.0,0.0,0
5009,53165601.0,0.0,0
5010,282000.0,14.584204353905767,1
5013,168113908.0,16.732899000769102,1
5018,15494000.0,17.419050373318864,1
5021,25908000.0,17.527041738598626,1
5025,377337600.0,17.374581167879125,1
5028,11791700.0,0.0,0
5029,91871970.0,14.348095129477231,1
5030,146492157.0,16.500072319502006,1
5037,968338.0,0.0,0
5043,126111152.0,0.0,0
5048,108688755.0,14.136189447943197,1
5060,78711111.0,15.042851390689075,1
5068,7005600.0,0.0,0
5070,17999700.0,13.834186079727347,1
5071,3432280.0,16.512351165674957,1
5072,14999750.0,13.691090672059634,1
5076,15388029.0,16.406582574430605,1
5079,75598000.0,15.475309400269182,1
5080,11150600.0,0.0,0
5081,351180503.0,0.0,0
5084,511305719.0,0.0,0
5088,108525709.0,0.0,0
5091,560000.0,0.0,0
5092,12188541.0,15.046385726701612,1
5095,171996262.0,17.618038266853162,1
5099,4938138.0,15.46413783690651,1
5104,870434499.0,0.0,0
5106,278998.0,16.412482446437107,1
5107,103093150.0,0.0,0
5113,4642578.0,13.470620188075438,1
5114,1737600.0,16.80757275501895,1
5118,95160000.0,16.601595421196148,1
5137,1623867913.0,0.0,0
5144,69464842.0,0.0,0
5147,6121323.0,0.0,0
5149,708000.0,16.01257545588575,1
5151,290534354.0,13.883780234675578,1
5154,1164364935.0,0.0,0
5156,46017978.0,15.623426636751535,1
5157,22920530.0,14.919981981661415,1
5161,28166116.0,0.0,0
5163,209160.0,15.138242188374887,1
5165,42480000.0,0.0,0
5169,362019583.0,18.38691622426668,1
5175,1290920.0,0.0,0
5176,32320988.0,16.744012049496547,1
5182,6381478.0,10.157703323404748,1
5183,650180.0,15.618633880004596,1
5185,1519609772.0,17.27570199357364,1
5187,1946048489.0,15.517524916956644,1
5191,16859004919.0,0.0,0
5195,53100.0,0.0,0
5199,460600.0,0.0,0
5200,80352724.0,15.626184351567536,1
5205,122246253.0,12.695532641150304,1
5212,4280000.0,13.172929107180927,1
5218,170138667.0,16.880281928603466,1
5239,70570685.0,17.691638391292738,1
5240,3799600.0,16.306259110560898,1
5241,2758086.0,16.250263001199883,1
5249,209735322.0,17.411059566306616,1
5251,23246590.0,0.0,0
5256,132269507.0,0.0,0
5259,3671280.0,0.0,0
5262,894712751.0,0.0,0
5264,343369338.0,16.59929889226159,1
5275,30520000.0,16.150854763632342,1
5279,42407237.0,11.675724355275321,1
5280,2007396156.0,17.129827172288802,1
5284,1469721927.0,21.284776838686206,1
5287,72312277.0,0.0,0
5289,270570531.0,0.0,0
5290,479084.0,15.938858213375688,1
5298,66780000.0,15.491725047718795,1
5302,126425489.0,16.774850853717993,1
5309,8335000.0,17.666356915487622,1
5332,14999790.0,13.849135838147168,1
5333,2948866635.0,0.0,0
5335,189000.0,14.377647735951106,1
5336,243926.0,15.378724201502294,1
5355,99869622.0,0.0,0
5358,8001859.0,0.0,0
5360,3920444.0,15.765099788036457,1
5370,176861761.0,0.0,0
5373,52736938.0,0.0,0
5374,1303943.0,11.864349647758672,1
5375,247683998.0,18.040181864656773,1
5380,655490.0,0.0,0
5385,500000.0,16.590639613323887,1
5390,5555500.0,0.0,0
5391,48358295.0,0.0,0
5399,72541091.0,17.343945752493134,1
5400,9000000.0,14.391789034739025,1
5404,1348500.0,16.093215080705015,1
5411,1187774799.0,0.0,0
5413,378944726.0,0.0,0
5415,20700000.0,0.0,0
5419,107529375.0,15.593799539517414,1
5431,3835000.0,14.141610617624902,1
5435,21905000.0,18.060670701894253,1
5436,16933000.0,17.16366490480922,1
5440,8176000.0,0.0,0
5446,516171707.0,18.537180885941343,1
5455,30629530.0,16.439508055428533,1
5462,98194920.0,17.07032375016183,1
5464,33645609.0,0.0,0
5466,134872.0,0.0,0
5467,8338625.0,15.264520764532142,1
5473,326002.0,0.0,0
5474,4328389.0,14.679340577441465,1
5476,130890872.0,0.0,0
5479,15369500.0,13.79837762386383,1
5481,1365392571.0,18.22377402693836,1
5482,37576215.0,15.846016287368508,1
5483,18280000.0,0.0,0
5488,57108819.0,14.409590710594985,1
5493,3944000.0,0.0,0
5500,5896840.0,14.228721588804376,1
5502,11749977.0,19.290778328288237,1
5508,19475153.0,16.062245357626136,1
5512,5292230.0,12.934970583596964,1
5514,7165800.0,12.933628499158008,1
5515,14999640.0,13.651856867221365,1
5526,46175500.0,16.056744046203814,1
5530,800820.0,14.72382516495761,1
5531,648364450.0,14.827156559535279,1
5536,77379216.0,0.0,0
5541,3897422.0,15.476493693049335,1
5545,31292163.0,17.154315345450822,1
5549,185000.0,15.846667695056734,1
5553,1342821.0,17.63981748725157,1
5560,45418200.0,15.851986794248205,1
5563,27012762.0,13.194434705577386,1
