,CTR_OFODEC,CTR_OFODEP,CTR_OFODET,CTR_OBLAUT,CTR_OBLASS,CTR_ODTIMB,CTR_OBLTHO,CTR_OBLDLI,CTR_OBLTVI,target,GROUP
293,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
294,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
295,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,18.522310928568782,1
296,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.382357620709154,1
297,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0
298,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.807768133220007,1
299,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.095299339546994,1
301,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.326645933752156,1
302,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
303,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.781983246919374,1
304,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.625617222349895,1
305,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.973448073279506,1
306,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,14.13183256402515,1
307,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.409527374160314,1
308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
309,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.077677678381589,1
310,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.600758972085995,1
311,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,14.104252318747996,1
312,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.368815617934876,1
313,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15.195083631754036,1
314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.524743663509865,1
315,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.523766031319985,1
316,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.397402498925345,1
317,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.20644090626991,1
318,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.679982085034661,1
319,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.43897409748196,1
320,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.50627793148205,1
321,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
322,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.54460280507289,1
323,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.210958409375696,1
324,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0
325,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.871873878023141,1
326,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,13.372276602235813,1
327,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,14.907857594196287,1
328,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.946467499749986,1
329,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.121743739595926,1
330,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,12.095604664504066,1
331,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.125868083270655,1
332,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.683260414593933,1
334,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.669579435024474,1
335,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15.233692803024475,1
336,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
337,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,19.59474293255765,1
338,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
339,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,21.33928799848659,1
340,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.940758109120516,1
341,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
342,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
343,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0
344,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15.116682937879837,1
345,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.133853329480278,1
346,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15.367799962391715,1
347,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.47504535714645,1
348,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,19.140612751772426,1
349,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.63856529111338,1
350,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.51300916027106,1
351,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.947310028428536,1
352,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
353,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.817002562376544,1
354,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
356,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.57659738629922,1
357,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.388619935000843,1
358,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.257464235988607,1
359,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.92078825322862,1
360,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
361,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.13367042772797,1
362,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,15.11810913036103,1
363,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.49094427714003,1
364,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,14.585619242623205,1
365,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
366,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.021788364208046,1
367,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.079802427224656,1
368,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.706102481347287,1
369,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.318231912727132,1
370,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
371,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,18.162940856552225,1
372,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,13.895979328706204,1
373,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0
374,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.078426099943844,1
375,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
376,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
377,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,18.65191925846441,1
378,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,11.987680289391447,1
379,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.266938185200873,1
380,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.036603571588495,1
381,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.004241517689614,1
382,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.205601254786956,1
383,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.397812213302386,1
384,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,19.591337938353494,1
385,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
386,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
387,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
388,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.312705852585054,1
389,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.990771493299427,1
390,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.327722620180152,1
391,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.632134657507127,1
392,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
393,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15.060424229744802,1
394,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.742793299129648,1
395,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.066746074784772,1
396,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.81962139336323,1
397,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.904400066554242,1
398,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
399,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.270973875067332,1
400,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.918271208434234,1
401,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.287392250074575,1
402,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.091809914858825,1
403,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,9.328212292571072,1
404,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.297733771107724,1
405,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.552955506827637,1
406,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
407,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
408,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,20.000070613846397,1
409,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.59518536450174,1
410,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.13946489360885,1
411,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.259378720782472,1
412,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,16.130152079262132,1
413,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,20.001027002034352,1
414,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.693809790856488,1
415,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.019437361232178,1
416,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
417,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.611078432667934,1
418,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
419,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,14.396222813694305,1
420,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15.03142902787103,1
421,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15.464527388619327,1
422,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0
423,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.537920470859527,1
424,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,17.29756769803847,1
425,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,17.66668875608694,1
426,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.797299743062238,1
427,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.972390260896812,1
428,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
429,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
430,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
431,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.101179374141992,1
432,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.312095994459654,1
433,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.868955358475848,1
434,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
435,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
436,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.568422614073274,1
437,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.506390434897636,1
438,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.312312437361614,1
439,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15.811964570654052,1
440,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.508617123384607,1
441,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15.244839982958956,1
442,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
443,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.662042420822756,1
444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.885998025747949,1
445,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
446,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
447,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.62316655404372,1
448,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.70992413668677,1
449,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.405556123858737,1
450,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.029565838272898,1
451,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.669716987540802,1
452,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15.628842166409813,1
453,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.072834822201273,1
454,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,13.794428893048105,1
455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.37629937026781,1
456,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.36433229921841,1
457,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
458,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.986291617921404,1
459,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.188809848517653,1
460,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.026011209458494,1
461,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.67146275647871,1
462,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
463,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.662614191180811,1
464,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
465,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,15.000300542873434,1
466,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,12.923914877701904,1
467,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15.660891517560394,1
468,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.233460365332192,1
469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.601283812172866,1
470,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
471,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
472,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.234639176403801,1
473,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.476648660227813,1
474,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,17.22303050998776,1
475,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,17.268462341021134,1
476,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.759668550289188,1
477,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.967503432291537,1
478,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.300989402255261,1
479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.073380900303096,1
480,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.331757672842393,1
481,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,19.355163889777675,1
482,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.999692050671229,1
483,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.063430230577028,1
484,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.171552133591941,1
485,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.358470227801327,1
486,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.353941285830023,1
487,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15.866552753723225,1
488,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.800969825895455,1
489,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
490,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.064059053466305,1
491,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
492,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.531904387322786,1
493,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.873637600961425,1
494,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.949813107619384,1
495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
496,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
497,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.09716676127941,1
498,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.73619203638735,1
499,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.52628753083349,1
500,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,18.2763600412014,1
501,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.701527986940578,1
502,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.884886259140757,1
503,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.383782354516693,1
505,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.9654966792028,1
506,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,18.370895743096977,1
507,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.980790596450207,1
509,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.712425229880948,1
510,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15.710100043836462,1
511,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.69142988072751,1
512,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
513,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
514,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.636030802036117,1
515,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.949148102095418,1
516,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
517,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
518,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.353872189010296,1
519,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.548155090404652,1
520,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,18.01698961640981,1
521,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.847220874600682,1
522,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.02953941524046,1
523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.6484353821696,1
524,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15.713081691067494,1
525,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
526,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.78614893494416,1
528,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
529,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
530,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.06682069730857,1
531,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15.678878031791509,1
532,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,14.670906256464086,1
533,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,20.577929719634216,1
534,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
535,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.705555595826596,1
536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.882049888646804,1
537,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.37165099115858,1
538,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.702870339967284,1
539,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.979815629995016,1
540,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15.261689737902069,1
541,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,18.143589800299214,1
542,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,19.796186615537213,1
543,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.074608844457474,1
544,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.283038316285214,1
545,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
546,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
547,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.710969730185726,1
548,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,20.82528680622146,1
549,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0
550,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
551,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,14.963149173389427,1
552,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.340887220334153,1
553,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.420859923670404,1
554,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,15.021233430027944,1
555,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
556,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,14.899009885641055,1
557,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.12965806114981,1
558,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.802444085836292,1
559,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
560,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
561,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.669787671458774,1
562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.001658641646396,1
563,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.680238222205874,1
564,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.656305753432868,1
565,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
566,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
567,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.204203238460662,1
568,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
569,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.745042455564434,1
570,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.688102521257985,1
571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.084687460318687,1
572,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,18.993445554762246,1
573,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.52797859270598,1
574,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,16.682900125774268,1
575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,17.861123139324263,1
576,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
577,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
578,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.947366759889093,1
579,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,14.791407793548473,1
580,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0
581,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,17.842766880165392,1
582,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.306197366314919,1
583,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
584,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.29212168454052,1
585,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.22848654303065,1
586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.389751766009766,1
587,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.475345319711106,1
